time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421104322476,17:12:02.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.291,0.002,,
1421104322486,17:12:02.485,0.0,0.0,0.0,27.9,1.4,0.0,0.0,0.0,0.315,0.315,0.012,,
1421104322491,17:12:02.491,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.291,0.017,,
1421104322498,17:12:02.496,1.7,1.8,0.0,0.0,0.0,0.0,1.5,0.0,0.437,0.511,0.120,,
1421104322504,17:12:02.503,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.296,0.007,,
1421104322511,17:12:02.508,1.7,1.8,0.0,1.5,0.0,0.0,1.5,0.0,0.423,0.760,0.139,,
1421104322525,17:12:02.523,1.7,0.0,4.9,1.5,0.0,0.0,1.5,0.0,0.418,0.760,0.183,,
1421104322529,17:12:02.528,1.7,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.486,0.833,0.144,,
1421104322534,17:12:02.532,1.7,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.477,0.784,0.139,,
1421104322542,17:12:02.541,1.7,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.418,0.755,0.139,,
1421104322549,17:12:02.549,1.7,0.0,0.0,12.1,0.0,1.6,4.5,0.0,0.467,0.824,0.183,,
1421104322555,17:12:02.554,0.0,1.8,3.3,12.1,0.0,0.0,4.5,0.0,0.418,0.755,0.139,,
1421104322562,17:12:02.562,1.7,1.8,8.2,12.1,0.0,0.0,4.5,0.0,0.481,0.824,0.198,,
1421104322569,17:12:02.568,1.7,0.0,0.0,12.1,0.0,0.0,3.0,3.1,0.481,0.828,0.144,,
1421104322575,17:12:02.575,1.7,0.0,0.0,0.0,0.0,0.0,13.7,3.1,0.408,0.755,0.130,,
1421104322579,17:12:02.579,1.7,0.0,0.0,12.1,0.0,0.0,9.1,3.1,0.413,0.750,0.134,,
1421104322589,17:12:02.589,1.7,0.0,0.0,12.1,0.0,0.0,4.5,3.1,0.418,0.750,0.144,,
1421104322593,17:12:02.593,0.0,0.0,0.0,10.5,0.0,0.0,3.0,3.1,0.315,0.286,0.017,,
1421104322596,17:12:02.596,0.0,0.0,0.0,10.5,0.0,0.0,3.0,3.1,0.315,0.286,0.012,,
1421104322600,17:12:02.600,0.0,0.0,0.0,10.5,0.0,0.0,3.0,3.1,0.305,0.286,0.007,,
1421104322603,17:12:02.602,0.0,0.0,0.0,10.5,0.0,0.0,3.0,3.1,0.345,0.506,0.203,,
1421104322605,17:12:02.605,0.0,0.0,0.0,10.5,0.0,0.0,3.0,3.1,0.291,0.291,0.002,,
1421104322609,17:12:02.608,0.0,0.0,0.0,10.5,0.0,0.0,3.0,3.1,0.320,0.291,0.022,,
1421104322611,17:12:02.611,0.0,1.8,9.8,12.1,0.0,0.0,3.0,3.1,0.325,0.296,-0.002,,
1421104322620,17:12:02.619,0.0,0.0,0.0,10.5,0.0,0.0,3.0,3.1,0.516,0.511,0.208,,
1421104322627,17:12:02.626,0.0,0.0,0.0,10.5,0.0,0.0,3.0,3.1,0.310,0.291,0.012,,
1421104322630,17:12:02.630,0.0,0.0,0.0,10.5,0.0,0.0,3.0,3.1,0.310,0.291,0.012,,
1421104322635,17:12:02.634,18.6,1.8,0.0,10.5,0.0,0.0,3.0,4.6,0.296,0.296,-0.002,,
1421104322640,17:12:02.639,1.7,1.8,1.6,12.1,0.0,1.6,4.5,3.1,0.457,0.824,0.213,,
1421104322646,17:12:02.646,11.8,1.8,1.6,12.1,0.0,1.6,3.0,3.1,0.477,0.824,0.198,,
1421104322651,17:12:02.651,1.7,1.8,1.6,13.6,0.0,1.6,4.5,3.1,0.457,0.824,0.169,,
1421104322656,17:12:02.656,0.0,1.8,1.6,10.5,0.0,1.6,3.0,3.1,0.477,0.770,0.134,,
1421104322659,17:12:02.659,0.0,0.0,1.6,10.5,2.9,0.0,3.0,3.1,0.413,0.750,0.139,,
1421104322663,17:12:02.662,1.7,1.8,1.6,12.1,0.0,0.0,3.0,3.1,0.418,0.819,0.198,,
1421104322669,17:12:02.668,11.8,1.8,1.6,12.1,0.0,0.0,3.0,3.1,0.481,0.819,0.188,,
1421104322676,17:12:02.676,0.0,0.0,1.6,12.1,1.4,0.0,4.5,3.1,0.418,0.745,0.134,,
1421104322680,17:12:02.680,0.0,1.8,1.6,12.1,0.0,0.0,3.0,3.1,0.423,0.736,-0.046,,
1421104322685,17:12:02.685,1.7,1.8,1.6,10.5,0.0,1.6,3.0,3.1,0.418,0.745,0.120,,
1421104322689,17:12:02.689,0.0,1.8,1.6,12.1,1.4,0.0,3.0,3.1,0.418,0.814,0.198,,
1421104322693,17:12:02.693,3.3,1.8,0.0,10.5,4.3,0.0,4.5,3.1,0.457,0.814,0.193,,
1421104322697,17:12:02.696,0.0,1.8,0.0,10.5,1.4,0.0,13.7,3.1,0.428,0.745,0.139,,
1421104322704,17:12:02.699,0.0,0.0,6.5,10.5,1.4,0.0,3.0,3.1,0.301,0.286,0.007,,
1421104322713,17:12:02.712,0.0,1.8,6.5,10.5,1.4,0.0,3.0,3.1,0.291,0.286,-0.002,,
1421104322725,17:12:02.725,0.0,0.0,6.5,10.5,1.4,0.0,3.0,3.1,0.315,0.286,0.017,,
1421104322729,17:12:02.729,0.0,0.0,6.5,10.5,1.4,0.0,3.0,3.1,0.315,0.291,0.012,,
1421104322746,17:12:02.746,0.0,0.0,6.5,10.5,1.4,0.0,3.0,3.1,0.310,0.291,0.012,,
1421104322756,17:12:02.756,0.0,0.0,6.5,10.5,1.4,0.0,0.0,3.1,0.530,0.511,0.193,,
1421104322760,17:12:02.760,0.0,0.0,6.5,10.5,1.4,0.0,35.4,3.1,0.315,0.291,0.022,,
1421104322763,17:12:02.763,0.0,0.0,6.5,10.5,1.4,0.0,35.4,3.1,0.310,0.291,0.017,,
1421104322766,17:12:02.766,0.0,0.0,6.5,10.5,1.4,0.0,35.4,3.1,0.305,0.291,0.007,,
1421104322773,17:12:02.773,0.0,0.0,6.5,10.5,0.0,0.0,35.4,1.5,0.525,0.511,0.193,,
1421104322789,17:12:02.788,0.0,0.0,6.5,10.5,0.0,30.0,35.4,3.1,0.315,0.296,0.022,,
1421104322793,17:12:02.793,36.0,0.0,6.5,10.5,1.4,31.6,35.4,15.5,0.423,0.755,0.139,,
1421104322798,17:12:02.797,0.0,39.6,6.5,10.5,1.4,31.6,36.9,3.1,0.472,0.824,0.178,,
1421104322801,17:12:02.801,0.0,37.8,11.3,12.1,1.4,31.6,35.4,3.1,0.423,0.755,0.193,,
