time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421104327631,17:12:07.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.469,-1.405,-1.347,,
1421104327644,17:12:07.644,0.0,3.5,0.0,0.0,0.0,0.0,1.7,8.1,-1.483,-1.430,-1.366,,
1421104327648,17:12:07.648,1.6,0.0,6.8,4.6,9.8,9.5,0.0,8.1,-1.474,-1.410,-1.347,,
1421104327654,17:12:07.654,0.0,0.0,0.0,3.1,6.5,0.0,6.8,0.0,-1.435,-1.405,-1.351,,
1421104327662,17:12:07.661,0.0,0.0,0.0,0.0,6.5,4.7,1.7,0.0,-1.483,-1.405,-1.342,,
1421104327665,17:12:07.665,0.0,1.8,1.7,0.0,9.8,3.1,1.7,4.8,-1.469,-1.405,-1.347,,
1421104327669,17:12:07.669,8.1,0.0,0.0,12.1,0.0,4.7,0.0,0.0,-1.459,-1.449,-1.351,,
1421104327673,17:12:07.672,9.7,0.0,1.7,10.6,8.2,4.7,0.0,4.8,-1.464,-1.400,-1.366,,
1421104327678,17:12:07.677,9.7,12.3,0.0,7.6,0.0,4.7,0.0,6.4,-1.469,-1.405,-1.361,,
1421104327681,17:12:07.681,8.1,5.3,3.4,12.1,13.1,17.4,0.0,14.5,-1.469,-1.410,-1.347,,
1421104327695,17:12:07.695,11.4,5.3,0.0,12.1,11.5,6.3,1.7,6.4,-1.464,-1.405,-1.347,,
1421104327704,17:12:07.704,1.6,0.0,0.0,4.5,8.2,3.1,0.0,6.4,-1.483,-1.410,-1.337,,
1421104327715,17:12:07.715,3.2,12.3,3.4,19.9,6.5,3.1,0.0,0.0,-1.464,-1.405,-1.332,,
1421104327886,17:12:07.886,8.1,7.0,0.0,12.1,6.5,3.1,11.7,24.2,-1.474,-1.410,-1.347,,
1421104327907,17:12:07.907,9.7,14.1,1.7,12.1,6.5,3.1,6.7,11.2,-1.464,-1.400,-1.366,,
1421104327912,17:12:07.912,8.1,5.3,1.7,12.1,8.2,3.1,6.7,11.2,-1.459,-1.405,-1.347,,
1421104327919,17:12:07.918,8.1,5.3,1.7,12.1,6.5,3.1,6.7,11.2,-1.469,-1.405,-1.347,,
1421104327928,17:12:07.924,8.1,5.3,6.7,15.2,8.2,0.0,5.0,11.2,-1.474,-1.405,-1.347,,
1421104327932,17:12:07.932,16.3,5.3,8.4,10.6,8.2,15.5,5.0,11.2,-1.483,-1.410,-1.342,,
1421104327963,17:12:07.939,1.6,10.5,3.4,4.5,8.2,15.5,5.0,9.6,-1.469,-1.400,-1.347,,
1421104327980,17:12:07.980,8.1,5.3,3.4,12.1,8.2,14.0,6.7,11.2,-1.449,-1.405,-1.342,,
