,ax Area Under Curve:,ax Average Slope:,ax Avg Peak:,ax Kurtosis:,ax Max Peak:,ax Max:,ax Median:,ax Min Peak:,ax Min:,ax Mode:,ax Skewness:,ax Standard Deviation:,ax Sum:,ax Time To Peak:,ay Area Under Curve:,ay Average Slope:,ay Avg Peak:,ay Kurtosis:,ay Max Peak:,ay Max:,ay Median:,ay Min Peak:,ay Min:,ay Mode:,ay Skewness:,ay Standard Deviation:,ay Sum:,ay Time To Peak:,az Area Under Curve:,az Average Slope:,az Avg Peak:,az Kurtosis:,az Max Peak:,az Max:,az Median:,az Min Peak:,az Min:,az Mode:,az Skewness:,az Standard Deviation:,az Sum:,az Time To Peak:
38,6.97282574661787,99.18497233519965,7.468149779999999,-0.9852732631722372,8.209827,8.209827,7.073016750000001,6.3334794,5.873636,7.050783309,-0.09635489369595703,0.6166663620446544,705.0783309,0.24507824331145886,3.8896587740030286,57.65870833259925,4.067972735714284,-0.037906516354790476,4.4782376,4.4782376,3.9191501,3.7187169,3.4410443,3.925648057,0.19883200651517055,0.22384847977827574,392.5648057,0.2853717458714935,-5.12797515797577,92.7728339721873,-4.74291703,-0.8683516285708048,0.0,-3.9887552,-5.11374095,-5.7501426,-6.647227,-5.122719248,-0.3068181477276727,0.6589215935947189,-512.2719248,0.2590863200403836
39,7.151120278639798,146.5366685189494,7.56047793,-0.19960996022489974,8.121212,8.121212,7.2779405,6.1438236,5.5107903,7.164998847,-0.6668897697858207,0.6048314063544348,716.4998847,0.23574307304785894,3.405720791309824,94.46610284803913,3.5733968925925925,-0.550970039116736,4.1344023,4.1344023,3.41679475,3.05365,2.7854078,3.407883777,0.10094834777444611,0.2877039093355577,340.7883777,0.2707901856516466,-5.318482463123426,111.4506514979788,-4.867577794117646,-0.27920140257650417,0.0,-4.177812,-5.262306799999999,-5.3730764,-6.2524977,-5.276615699,0.08147833535784839,0.46047223727323566,-527.6615699,0.25870499333234553
40,7.427501950952885,153.68110777028235,7.951223466666666,0.2880642168704415,8.779243,8.779243,7.42987435,7.1394033,5.726791,7.445987366326531,-0.20599964267611143,0.6583655838542317,729.7067619,0.2668960649373566,2.9564570303335094,78.46348403911256,3.1191337333333338,0.5565655807666432,3.4340088,3.4340088,3.0116621,2.708318,2.1924906,2.96155773877551,-0.7551768672641904,0.2275171880013,290.2326584,0.2539262396329628,-4.968918724139756,153.80289930658114,-4.437279852380952,0.5154532400080747,0.0,-3.0282028,-5.026547300000001,-5.2678456,-5.990842,-4.877142644897959,0.9293438087670524,0.6407350344360174,-477.9599792,0.2538506138294386
41,7.835842887980771,113.30884637372539,8.353709942105263,1.0162124215498958,9.121432,9.121432,7.778499699999999,7.72783,5.700895,7.818265352941176,-0.3014596608663646,0.6050758451097233,797.463066,0.2610803324099723,3.112944922621458,79.33579039794844,3.3424742785714288,-0.5403330290592945,3.9040315,3.9040315,3.11038185,2.964585,2.475103,3.117227981372549,0.08663795310234422,0.30161291438081633,317.9572541,0.24398134759976864,-4.399939450506073,113.36415391182538,-3.931125180952381,-0.5753648240464111,0.0,-2.8913872,-4.5024869,-5.351821,-5.6829324,-4.4399728980392155,0.20621214950851718,0.6535571469318029,-452.8772356,0.2566271447850395
42,7.565791400429293,123.95627109104448,7.888081552173911,-0.7127632337760392,8.691227,8.691227,7.532561,6.9320846,6.3385687,7.522733934,-0.061936762659705415,0.5357073099541126,752.2733934,0.2527667984189723,2.9037362617929294,91.80456374502756,3.070415021428572,0.36460321134809437,3.6444712,3.6444712,2.89497985,2.5369244,1.8782941,2.900394094,-0.27527873845956985,0.3361942761571245,290.0394094,0.2496031746031746,-5.026706760429294,126.44594457616267,-4.619094514285714,0.061261058063627694,0.0,-3.476221,-5.01487165,-5.2913465,-6.226901,-4.98404462,0.2876111687322766,0.528058948669736,-498.404462,0.24961519961519962
43,7.462266136681773,154.62518218325425,8.141903000000001,0.9957095026743099,9.577384,9.577384,7.562049699999999,7.4829392,5.2019825,7.474478795,-0.47767680067680285,0.7384972187603231,747.4478795,0.2627712166987091,3.2659369254028197,74.84019064347268,3.547211035714286,-0.5018542786577966,4.105962,4.105962,3.2939002,2.9991632,2.5956025,3.265793248,-0.06369397437795873,0.31708793650872197,326.5793248,0.24962235649546827,-4.7439575509818726,125.16241995392578,-4.335661932000001,0.14407102768545643,0.0,-3.1886692,-4.845349000000001,-5.3082614,-6.468349,-4.74947342,-0.10126625685626288,0.5631583915674823,-474.947342,0.26044310171198387
44,7.779792388257575,227.88334324800795,8.353379020833332,-0.04218221277673262,10.949131,10.949131,7.741077199999999,6.5210395,5.355563,7.744342033,0.10758614639002137,1.108112212912094,774.4342033,0.25730218855218856,3.172873535909091,124.89121398388153,3.4434806206896558,0.4866541526921675,4.2281075,4.2281075,3.2391890500000002,2.5604255,1.7357904,3.181686158,-0.4049340097909766,0.4428311358456719,318.1686158,0.24979101358411704,-4.524534945277778,216.99739856401362,-3.8654964565217393,1.3679728270120615,0.0,-1.5015275,-4.4316842,-5.1256413,-7.2120028,-4.474775165,0.055927977167979044,0.8462055207663779,-447.4775165,0.2720904699165569
45,7.66193904909045,160.29976741041637,8.19345152,0.024039649240904737,8.86262,8.86262,7.75484865,7.267687,5.665868,7.688788094,-0.4471980998284675,0.6243470975578442,768.8788094,0.2777412834765033,2.8536235707175344,107.28819807538642,3.076779588888889,0.8833730266884343,3.6079473,3.6079473,2.869458,2.4194188,1.9302361,2.857161003,-0.3509734562383568,0.301345624999677,285.7161003,0.24230344543634083,-4.71632044029813,193.49974982153256,-4.492493887999999,1.099410860319895,0.0,-3.05844,-4.7818812,-5.1215997,-6.0622435,-4.803383826,0.2408939388850834,0.4702321201708003,-480.3383826,0.25127842344618495
46,7.655684425329282,133.0603091701449,7.98741253,0.3269615838216189,9.008866,9.008866,7.61885635,6.7668285,5.9535694,7.662284187,-0.050726243515808754,0.5601042092561538,766.2284187,0.253951367781155,2.6724240443515703,56.11227075762285,2.795271128571429,0.8663328636595087,3.0912218,3.0912218,2.69095415,2.453997,1.9068847,2.657593007,-0.7242127017271162,0.2141131641581328,265.7593007,0.26337024171370677,-4.907047514842958,111.35608973901202,-4.422752838888889,-0.08693548769548709,0.0,-3.6054025,-4.8498395,-5.0970507,-5.932314,-4.863905941,0.05301163899089719,0.4991114009646306,-486.3905941,0.2621299110660813
47,7.637091281092437,171.09441280024222,8.094118230000001,-0.20975295449881948,8.811426,8.811426,7.73703575,6.8240094,6.0496697,7.684805078571428,-0.37909891945805274,0.6021492700805936,753.1108977,0.25102415966386554,2.4406985807510506,95.54702711099283,2.6030369666666666,0.33671786668261605,3.2280374,3.2280374,2.4575895,2.0303779,1.5928377,2.447083718367347,-0.049956637426647084,0.292939667596538,239.8142044,0.2755602240896359,-4.881431674448529,168.3633510910677,-4.50477145652174,-0.38565998339430374,0.0,-3.5645375,-4.869074749999999,-5.468279,-6.2659698,-4.883299716326531,0.06515655737585996,0.5861198164049967,-478.5633722,0.2584490317866277
