time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421714717477,18:45:17.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.315,-0.007,,
1421714717493,18:45:17.492,0.0,0.0,0.0,1.6,1.5,0.0,0.0,0.0,0.569,0.540,0.125,,
1421714717495,18:45:17.495,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.384,0.315,-0.027,,
1421714717499,18:45:17.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398,0.315,-0.007,,
1421714717503,18:45:17.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.315,-0.007,,
1421714717511,18:45:17.508,0.0,1.8,1.6,1.6,0.0,1.7,1.6,0.0,0.530,0.804,0.100,,
1421714717515,18:45:17.515,0.0,1.8,1.6,1.6,4.4,0.0,0.0,0.0,0.481,0.784,-0.115,,
1421714717518,18:45:17.518,0.0,0.0,1.6,1.6,5.8,0.0,0.0,0.0,0.477,0.799,0.105,,
1421714717521,18:45:17.521,0.0,0.0,1.6,1.6,0.0,0.0,1.6,0.0,0.540,0.863,0.154,,
1421714717525,18:45:17.525,12.0,0.0,1.6,1.6,10.1,0.0,0.0,1.6,0.540,0.868,0.154,,
1421714717548,18:45:17.548,0.0,0.0,1.6,1.6,10.1,0.0,1.6,0.0,0.477,0.799,0.100,,
1421714717551,18:45:17.551,0.0,0.0,0.0,1.6,2.9,0.0,0.0,8.0,0.486,0.794,0.100,,
1421714717556,18:45:17.556,0.0,0.0,1.6,1.6,10.1,5.1,0.0,0.0,0.452,0.794,0.086,,
1421714717562,18:45:17.562,0.0,0.0,1.6,1.6,10.1,0.0,0.0,0.0,0.486,0.863,0.159,,
1421714717571,18:45:17.571,12.0,0.0,0.0,1.6,10.1,0.0,0.0,0.0,0.530,0.863,0.154,,
1421714717579,18:45:17.579,0.0,0.0,0.0,1.6,10.1,0.0,1.6,0.0,0.486,0.794,0.100,,
1421714717586,18:45:17.585,0.0,0.0,0.0,1.6,0.0,0.0,0.0,11.2,0.481,0.794,0.100,,
1421714717592,18:45:17.592,0.0,0.0,8.1,1.6,13.0,0.0,0.0,0.0,0.560,0.799,0.178,,
1421714717595,18:45:17.595,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.569,0.530,0.183,,
1421714717599,18:45:17.598,1.7,0.0,0.0,1.6,13.0,1.7,0.0,1.6,0.506,0.545,0.090,,
1421714717603,18:45:17.603,1.7,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.393,0.310,-0.017,,
1421714717618,18:45:17.612,1.7,9.1,0.0,0.0,11.5,0.0,0.0,0.0,0.379,0.310,-0.027,,
1421714717624,18:45:17.623,1.7,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.403,0.310,-0.007,,
1421714717632,18:45:17.632,1.7,0.0,0.0,1.6,11.5,0.0,0.0,0.0,0.379,0.315,-0.022,,
1421714717641,18:45:17.641,1.7,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.403,0.315,-0.007,,
1421714717653,18:45:17.653,1.7,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.398,0.315,-0.012,,
1421714717658,18:45:17.658,1.7,9.1,0.0,0.0,11.5,0.0,0.0,0.0,0.384,0.315,-0.027,,
1421714717673,18:45:17.673,1.7,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.403,0.315,-0.002,,
