time,time_milisec,ax,ay,az,resultant
12:38.5,1.4211E+12,1.5120058,-2.0872595,-9.271121,9.622707434
12:38.5,1.4211E+12,1.4760804,-2.0501368,-9.26184,9.600185125
12:38.6,1.4211E+12,1.4394068,-2.0872595,-9.217532,9.559887046
12:38.6,1.4211E+12,1.4142591,-2.1016297,-9.170979,9.514401296
12:38.6,1.4211E+12,1.4908997,-2.0339704,-9.33429,9.668959991
12:38.6,1.4211E+12,1.5504757,-1.9721489,-9.33384,9.665087445
12:38.6,1.4211E+12,1.583557,-2.0680993,-9.263038,9.622294969
12:38.7,1.4211E+12,1.5151492,-2.048041,-9.218131,9.563685909
12:38.7,1.4211E+12,1.4352155,-2.1278253,-9.240135,9.589972829
12:38.7,1.4211E+12,1.4554235,-2.026486,-9.231303,9.562523629
12:38.7,1.4211E+12,1.3904586,-2.0537293,-9.283545,9.609130394
12:38.7,1.4211E+12,1.4858103,-2.0866609,-9.251961,9.600029599
12:38.8,1.4211E+12,1.4563216,-2.210603,-9.3533,9.720692317
12:38.8,1.4211E+12,1.4337186,-2.0592678,-9.266031,9.599763715
12:38.8,1.4211E+12,1.4036311,-2.0098705,-9.24717,9.566604032
12:38.8,1.4211E+12,1.4608122,-2.1174967,-9.192534,9.545703007
12:38.8,1.4211E+12,1.3510904,-2.1275258,-9.251961,9.589087216
12:38.9,1.4211E+12,1.4525794,-2.0143611,-9.341774,9.666249481
12:38.9,1.4211E+12,1.4165044,-1.9794836,-9.271271,9.585473697
12:38.9,1.4211E+12,1.6021184,-2.015858,-9.307795,9.65740724
12:38.9,1.4211E+12,1.5353572,-1.9531385,-9.276509,9.603420795
12:38.9,1.4211E+12,1.6142431,-2.0198996,-9.298813,9.651616361
12:39.0,1.4211E+12,1.5581099,-1.9465522,-9.219927,9.551116469
12:39.0,1.4211E+12,1.4464421,-1.8673668,-9.162746,9.462302456
12:39.1,1.4211E+12,1.499432,-1.9607725,-9.126521,9.454433388
12:39.1,1.4211E+12,1.4823674,-1.9514918,-9.270522,9.588968219
12:39.1,1.4211E+12,1.5033238,-2.0664527,-9.2184305,9.566068685
12:39.1,1.4211E+12,1.4831158,-2.0722907,-9.202264,9.548595915
12:39.1,1.4211E+12,1.531166,-2.0496876,-9.265882,9.612609314
12:39.1,1.4211E+12,1.5834073,-2.039359,-9.281749,9.63415945
12:39.1,1.4211E+12,1.5600559,-2.0390596,-9.339528,9.685985842
12:39.1,1.4211E+12,1.5946339,-2.0236418,-9.201216,9.555122149
12:39.2,1.4211E+12,1.6247214,-1.9380199,-9.246572,9.586174133
12:39.2,1.4211E+12,1.5087126,-2.0929477,-9.320368,9.670879145
12:39.2,1.4211E+12,1.5462844,-2.0133133,-9.32905,9.668278016
12:39.2,1.4211E+12,1.5052698,-2.0881577,-9.253158,9.604539173
12:39.2,1.4211E+12,1.5820601,-2.049987,-9.285641,9.639942409
12:39.3,1.4211E+12,1.6097525,-1.9017951,-9.242081,9.572052493
12:39.3,1.4211E+12,1.5832576,-1.9705024,-9.234447,9.574162926
12:39.4,1.4211E+12,1.5313156,-2.0766315,-9.27591,9.628075206
12:39.4,1.4211E+12,1.4495856,-1.8494041,-9.294472,9.586907932
12:39.4,1.4211E+12,1.5829582,-1.8839822,-9.29522,9.615417851
12:39.4,1.4211E+12,1.5822098,-2.13037,-9.258697,9.631476228
12:39.4,1.4211E+12,1.4211447,-2.0483406,-9.371562,9.697501008
12:39.4,1.4211E+12,1.5245796,-2.0073256,-9.169782,9.509921185
12:39.4,1.4211E+12,1.5007792,-2.0056791,-9.379346,9.708100651
12:39.4,1.4211E+12,1.421444,-2.0859122,-9.329799,9.665230578
12:39.5,1.4211E+12,1.4904506,-2.022145,-9.253457,9.588377331
12:39.5,1.4211E+12,1.5402969,-2.145189,-9.23325,9.603502275
12:39.5,1.4211E+12,1.4528787,-2.0640578,-9.3751545,9.709001649
12:39.5,1.4211E+12,1.4644047,-2.0698957,-9.385034,9.721512872
12:39.5,1.4211E+12,1.4623091,-2.0053797,-9.3293495,9.653841605
12:39.6,1.4211E+12,1.5376025,-2.038461,-9.260492,9.606053132
12:39.6,1.4211E+12,1.5461348,-2.0333717,-9.257349,9.603314209
12:39.6,1.4211E+12,1.5814613,-2.033671,-9.205856,9.559530442
12:39.7,1.4211E+12,1.685046,-2.065405,-9.295819,9.670446149
12:39.7,1.4211E+12,1.6202307,-1.9914588,-9.388776,9.733456244
12:39.7,1.4211E+12,1.5838563,-2.0269349,-9.33384,9.681819819
12:39.7,1.4211E+12,1.5028747,-2.018702,-9.29058,9.62541775
12:39.7,1.4211E+12,1.6082556,-1.906735,-9.244776,9.575385513
12:39.7,1.4211E+12,1.6350499,-1.9779868,-9.385183,9.729721471
12:39.7,1.4211E+12,1.5257771,-2.0865111,-9.323362,9.675050559
12:39.8,1.4211E+12,1.648971,-2.0100203,-9.347611,9.702428478
12:39.8,1.4211E+12,1.5715818,-2.2065613,-9.241482,9.630356778
12:39.8,1.4211E+12,1.5275733,-1.9886147,-9.26184,9.595298265
12:39.8,1.4211E+12,1.5208374,-1.9516416,-9.182355,9.509863021
12:39.8,1.4211E+12,1.5013778,-2.0408561,-9.312734,9.651230153
12:39.9,1.4211E+12,1.4153068,-1.955234,-9.245673,9.55554826
12:39.9,1.4211E+12,1.5422429,-1.9411633,-9.305698,9.630298198
12:39.9,1.4211E+12,1.4822177,-2.0218456,-9.207204,9.542401922
12:39.9,1.4211E+12,1.5144008,-2.1246817,-9.263487,9.62392194
12:39.9,1.4211E+12,1.5202386,-1.9963984,-9.19942,9.535515734
12:40.0,1.4211E+12,1.5368541,-2.1246817,-9.146729,9.515190185
12:40.0,1.4211E+12,1.4510825,-2.1281245,-9.407786,9.754024386
12:40.1,1.4211E+12,1.5188915,-2.1155508,-9.360785,9.716320414
12:40.1,1.4211E+12,1.4983841,-2.1641996,-9.374406,9.736960649
12:40.1,1.4211E+12,1.5377523,-2.0568726,-9.2697735,9.618945252
12:40.1,1.4211E+12,1.510958,-1.993255,-9.26199,9.593774978
12:40.1,1.4211E+12,1.4302757,-2.0901036,-9.282796,9.62208518
12:40.1,1.4211E+12,1.4203963,-2.0338206,-9.373208,9.695925953
12:40.1,1.4211E+12,1.5037729,-2.006727,-9.203012,9.538538466
12:40.1,1.4211E+12,1.6238233,-2.1017792,-9.279353,9.651977518
12:40.3,1.4211E+12,1.4805712,-2.0835173,-9.307495,9.652077424
12:40.3,1.4211E+12,1.475332,-1.9779868,-9.15571,9.482408022
12:40.3,1.4211E+12,1.495091,-2.0074754,-9.188193,9.523032352
12:40.3,1.4211E+12,1.578767,-2.0556753,-9.149424,9.509482936
12:40.3,1.4211E+12,1.5896943,-2.129322,-9.281749,9.654636433
12:40.3,1.4211E+12,1.565744,-1.9420614,-9.302855,9.631524693
12:40.3,1.4211E+12,1.4679973,-2.0628603,-9.375604,9.711455043
12:40.3,1.4211E+12,1.4206957,-1.8880239,-9.307645,9.602878004
12:40.3,1.4211E+12,1.5893948,-2.0338206,-9.259146,9.612199889
12:40.4,1.4211E+12,1.5712825,-2.076931,-9.2747135,9.633425226
12:40.4,1.4211E+12,1.4992822,-1.9083815,-9.257199,9.570031368
12:40.4,1.4211E+12,1.551374,-1.9405646,-9.231453,9.559930792
12:40.4,1.4211E+12,1.491199,-1.9919078,-9.241931,9.571032324
12:40.4,1.4211E+12,1.5428417,-2.064956,-9.333241,9.682654148
12:40.4,1.4211E+12,1.4891034,-2.0718415,-9.294621,9.638461271
12:40.5,1.4211E+12,1.5804135,-2.1257296,-9.291927,9.662108493
12:40.5,1.4211E+12,1.4334192,-2.02454,-9.207354,9.535660465
12:40.5,1.4211E+12,1.5593075,-2.0763323,-9.285042,9.641296627
12:40.5,1.4211E+12,1.5482304,-2.036515,-9.2609415,9.607780607
12:40.5,1.4211E+12,1.6512163,-2.0001407,-9.262289,9.618579708
12:40.6,1.4211E+12,1.5810122,-1.9998413,-9.340127,9.681783781
12:40.6,1.4211E+12,1.558559,-2.0053797,-9.245823,9.588320856
12:40.8,1.4211E+12,1.5501764,-1.9390677,-9.224867,9.553072887
12:40.8,1.4211E+12,1.427282,-2.0616627,-9.277408,9.610301046
12:40.8,1.4211E+12,1.4452446,-2.072141,-9.301806,9.638780791
12:40.8,1.4211E+12,1.5404466,-2.123185,-9.229058,9.594602745
12:40.8,1.4211E+12,1.6097525,-2.0130138,-9.229957,9.583091041
12:40.8,1.4211E+12,1.5763719,-1.9823277,-9.197474,9.539816532
12:40.8,1.4211E+12,1.520538,-1.9990928,-9.228609,9.564289409
12:40.8,1.4211E+12,1.4082714,-2.040407,-9.315578,9.639838304
12:40.8,1.4211E+12,1.4139596,-2.0207977,-9.273815,9.596173704
12:40.8,1.4211E+12,1.5313156,-1.9803817,-9.319321,9.649693417
12:40.8,1.4211E+12,1.5048207,-1.9588265,-9.296718,9.619275033
12:40.8,1.4211E+12,1.4184504,-1.9555335,-9.29552,9.604311786
12:40.8,1.4211E+12,1.5063176,-2.030677,-9.320218,9.657075404
12:40.9,1.4211E+12,1.4820681,-1.8832338,-9.385183,9.686317946
12:40.9,1.4211E+12,1.5603552,-1.9435583,-9.285192,9.613891912
12:40.9,1.4211E+12,1.5084132,-1.9697539,-9.291029,9.61657219
12:40.9,1.4211E+12,1.499881,-2.1415966,-9.374256,9.732047809
12:41.0,1.4211E+12,1.4355148,-2.1035757,-9.2697735,9.613242648
12:41.0,1.4211E+12,1.4744339,-2.0851638,-9.388476,9.72961176
12:41.0,1.4211E+12,1.4639556,-2.0318747,-9.2311535,9.564824919
12:41.0,1.4211E+12,1.4579681,-2.0501368,-9.191187,9.52925235
12:41.0,1.4211E+12,1.3855188,-2.0357666,-9.134904,9.460997785
12:41.0,1.4211E+12,1.558559,-2.0751348,-9.288335,9.644089261
12:41.1,1.4211E+12,1.6087047,-2.0017872,-9.253906,9.603637804
12:41.1,1.4211E+12,1.6250207,-1.9294876,-9.304651,9.640546919
12:41.1,1.4211E+12,1.651366,-1.9959494,-9.318422,9.671805015
12:41.1,1.4211E+12,1.4497353,-1.9094293,-9.221125,9.527685918
12:41.1,1.4211E+12,1.5188915,-2.017804,-9.337433,9.672963321
12:41.2,1.4211E+12,1.4882053,-1.9676583,-9.276659,9.599106021
12:41.2,1.4211E+12,1.4659016,-2.0839663,-9.265283,9.609227446
12:41.2,1.4211E+12,1.4268329,-1.9944525,-9.285491,9.603855268
12:41.2,1.4211E+12,1.4186,-1.9809805,-9.272018,9.586815295
12:41.2,1.4211E+12,1.3539345,-1.9284397,-9.290879,9.585011784
12:41.3,1.4211E+12,1.5825092,-2.1426444,-9.283844,9.658417045
12:41.3,1.4211E+12,1.6624429,-2.0417542,-9.451345,9.811238399
12:41.3,1.4211E+12,1.491199,-2.0984862,-9.354946,9.702697226
12:41.3,1.4211E+12,1.526825,-2.0689974,-9.339229,9.686750907
12:41.3,1.4211E+12,1.5124549,-2.0712428,-9.307645,9.654523396
12:41.4,1.4211E+12,1.4891034,-2.0706441,-9.308543,9.651630365
12:41.4,1.4211E+12,1.5247293,-2.0728893,-9.279952,9.630118307
12:41.4,1.4211E+12,1.5187417,-2.0695963,-9.261391,9.610575865
12:41.4,1.4211E+12,1.497935,-1.9874171,-9.224867,9.554674624
12:41.4,1.4211E+12,1.5227834,-2.0803738,-9.210347,9.564377465
12:41.5,1.4211E+12,1.4690452,-2.095642,-9.248817,9.596375623
12:41.5,1.4211E+12,1.3771362,-2.0754342,-9.215735,9.546397374
12:41.5,1.4211E+12,1.4958394,-2.1670437,-9.284892,9.651053484
12:41.5,1.4211E+12,1.4227912,-2.0085232,-9.290131,9.610672934
12:41.5,1.4211E+12,1.4712905,-1.9564316,-9.346863,9.662099579
12:41.6,1.4211E+12,1.4549744,-2.0954924,-9.309141,9.652364739
12:41.6,1.4211E+12,1.4647042,-2.10627,-9.304951,9.652141981
12:41.6,1.4211E+12,1.5417938,-2.0113673,-9.36258,9.699517039
12:41.6,1.4211E+12,1.6170872,-2.145189,-9.275611,9.656798967
12:41.6,1.4211E+12,1.5247293,-1.995201,-9.291328,9.624676746
12:41.7,1.4211E+12,1.5028747,-1.8700612,-9.212742,9.519998761
12:41.7,1.4211E+12,1.4693445,-2.039359,-9.311836,9.645115245
12:41.7,1.4211E+12,1.3513898,-1.9664607,-9.193731,9.498310996
12:41.7,1.4211E+12,1.4882053,-1.9739451,-9.163644,9.491237308
12:41.7,1.4211E+12,1.4835649,-1.8724562,-9.215586,9.520193399
12:41.8,1.4211E+12,1.486858,-1.9736458,-9.225915,9.551101091
12:41.8,1.4211E+12,1.5367044,-2.0160077,-9.2118435,9.554256022
12:41.8,1.4211E+12,1.515299,-2.1564157,-9.206755,9.576565008
12:41.8,1.4211E+12,1.4766792,-1.9402652,-9.210048,9.527339328
12:41.8,1.4211E+12,1.5385007,-2.043251,-9.226812,9.574754239
12:41.9,1.4211E+12,1.489253,-1.9693048,-9.323811,9.645179493
12:41.9,1.4211E+12,1.545087,-1.9737954,-9.301059,9.632905099
12:42.0,1.4211E+12,1.499881,-1.911076,-9.240584,9.554592987
12:42.0,1.4211E+12,1.5519726,-2.0773802,-9.195079,9.553722063
12:42.0,1.4211E+12,1.5227834,-2.121688,-9.259894,9.621126033
12:42.0,1.4211E+12,1.4808705,-1.9800824,-9.295969,9.619186213
12:42.0,1.4211E+12,1.4883549,-1.9886147,-9.168135,9.498657174
12:42.0,1.4211E+12,1.5364051,-1.834585,-9.272917,9.576702587
12:42.0,1.4211E+12,1.554667,-1.9465522,-9.18939,9.521078905
12:42.0,1.4211E+12,1.4314733,-1.9788849,-9.23295,9.550521816
12:42.1,1.4211E+12,1.4820681,-1.859134,-9.342223,9.640022597
12:42.1,1.4211E+12,1.4085709,-2.0113673,-9.240884,9.561569301
12:42.1,1.4211E+12,1.5383509,-2.047592,-9.253607,9.601479001
12:42.1,1.4211E+12,1.4697936,-2.0227437,-9.36782,9.695763861
12:42.1,1.4211E+12,1.429228,-1.9255958,-9.382639,9.68424114
12:42.2,1.4211E+12,1.576821,-2.069147,-9.317374,9.673737232
12:42.2,1.4211E+12,1.5147002,-2.031276,-9.24238,9.583422507
12:42.2,1.4211E+12,1.579216,-1.9785855,-9.20406,9.545860058
12:42.2,1.4211E+12,1.4220428,-2.0175047,-9.22337,9.547936169
12:42.3,1.4211E+12,1.4817686,-2.0025358,-9.1748705,9.507051936
12:42.3,1.4211E+12,1.5343094,-2.0005898,-9.32905,9.663727996
12:42.3,1.4211E+12,1.447939,-2.0374131,-9.28115,9.611832542
12:42.3,1.4211E+12,1.4400055,-2.0616627,-9.331146,9.664075465
12:42.3,1.4211E+12,1.5452367,-2.0935464,-9.285042,9.642753649
12:42.3,1.4211E+12,1.4844631,-2.100582,-9.318422,9.666905606
12:42.4,1.4211E+12,1.5561639,-1.9351758,-9.284293,9.610652838
12:42.4,1.4211E+12,1.5347584,-2.0315752,-9.294921,9.637340792
12:42.4,1.4211E+12,1.4609619,-2.127376,-9.318572,9.669328955
12:42.4,1.4211E+12,1.5441889,-2.0785775,-9.293873,9.647853602
12:42.5,1.4211E+12,1.4961388,-1.9926562,-9.280401,9.609107803
12:42.5,1.4211E+12,1.4278808,-1.972598,-9.289682,9.603550287
12:42.5,1.4211E+12,1.4132112,-2.0737875,-9.210048,9.545823414
12:42.5,1.4211E+12,1.4730867,-2.0113673,-9.389524,9.714872299
12:42.5,1.4211E+12,1.5521224,-2.012864,-9.239536,9.582783047
12:42.6,1.4211E+12,1.4054275,-2.032623,-9.292526,9.61549906
12:42.6,1.4211E+12,1.4124627,-1.9065852,-9.309441,9.60707082
12:42.6,1.4211E+12,1.4335688,-2.0468435,-9.250314,9.581909878
12:42.6,1.4211E+12,1.4662011,-2.0429516,-9.32905,9.662016912
12:42.6,1.4211E+12,1.3630655,-2.0266356,-9.344768,9.658669079
12:42.6,1.4211E+12,1.3982424,-2.047143,-9.316326,9.640529364
12:42.7,1.4211E+12,1.3701009,-2.0568726,-9.338481,9.659975608
12:42.7,1.4211E+12,1.4132112,-2.0667522,-9.359886,9.688967772
12:42.7,1.4211E+12,1.5287709,-2.0200493,-9.298663,9.637576107
12:42.7,1.4211E+12,1.4177018,-2.0255878,-9.281599,9.605257119
12:42.7,1.4211E+12,1.4626085,-1.9580781,-9.256302,9.57352705
12:42.8,1.4211E+12,1.4317726,-2.0107687,-9.238638,9.56271905
12:42.8,1.4211E+12,1.5238311,-2.0155587,-9.281749,9.619532348
12:42.8,1.4211E+12,1.5507752,-2.0544777,-9.220975,9.573513581
12:42.8,1.4211E+12,1.4802718,-2.0588186,-9.31947,9.658284512
12:42.8,1.4211E+12,1.4206957,-2.0911515,-9.2569,9.595909987
12:42.9,1.4211E+12,1.507066,-2.0914507,-9.226364,9.579728943
12:42.9,1.4211E+12,1.5742763,-2.085014,-9.2063055,9.569832298
12:42.9,1.4211E+12,1.5003301,-2.012565,-9.195079,9.531573118
12:42.9,1.4211E+12,1.5682887,-2.0917501,-9.374556,9.732278671
12:42.9,1.4211E+12,1.493594,-2.0507355,-9.310339,9.649805771
12:43.0,1.4211E+12,1.472937,-2.1628523,-9.2747135,9.636793242
12:43.0,1.4211E+12,1.4365627,-2.070195,-9.277108,9.613228
12:43.0,1.4211E+12,1.6667839,-2.0996838,-9.266331,9.646332507
12:43.0,1.4211E+12,1.7561481,-2.0660038,-9.1886425,9.580374671
12:43.0,1.4211E+12,1.665287,-2.0285816,-9.235195,9.600893229
12:43.1,1.4211E+12,1.6660354,-2.1031265,-9.160501,9.54534408
12:43.1,1.4211E+12,1.7545015,-2.119742,-9.19448,9.597397779
12:43.1,1.4211E+12,1.9666104,-2.1296215,-9.216185,9.661309961
12:43.1,1.4211E+12,1.7877324,-2.0130138,-9.240435,9.624648081
12:43.1,1.4211E+12,1.6283139,-2.0215461,-9.238788,9.596523251
12:43.2,1.4211E+12,1.4858103,-1.9842737,-9.267677,9.593477542
12:43.2,1.4211E+12,1.6869919,-2.1354592,-9.052276,9.452503819
12:43.2,1.4211E+12,1.506617,-1.9857706,-9.191037,9.523042623
12:43.3,1.4211E+12,1.4359639,-2.1104612,-9.27591,9.620735166
12:43.3,1.4211E+12,1.4923966,-2.0200493,-9.381142,9.711522641
12:43.3,1.4211E+12,1.4862593,-2.095193,-9.337133,9.68405148
12:43.3,1.4211E+12,1.5060182,-2.1570144,-9.250913,9.617702079
12:43.3,1.4211E+12,1.3659096,-2.070195,-9.332493,9.65644044
12:43.3,1.4211E+12,1.4409037,-2.2224283,-9.226962,9.599594719
12:43.3,1.4211E+12,1.5646962,-2.129322,-9.216933,9.588229258
12:43.4,1.4211E+12,1.520987,-2.17363,-9.241931,9.615162892
12:43.4,1.4211E+12,1.5337106,-2.039359,-9.245075,9.590759359
12:43.4,1.4211E+12,1.6886384,-1.968257,-9.327105,9.680930892
12:43.4,1.4211E+12,1.5892452,-1.9727477,-9.227711,9.569121386
12:43.4,1.4211E+12,1.6810043,-1.9727477,-9.298663,9.65311569
12:43.5,1.4211E+12,1.5353572,-1.935026,-9.340426,9.661532239
12:43.5,1.4211E+12,1.5840061,-1.9757414,-9.300759,9.639333347
12:43.5,1.4211E+12,1.7700691,-2.0489392,-9.256451,9.64433417
12:43.6,1.4211E+12,1.7127384,-2.140399,-9.260492,9.657716748
12:43.6,1.4211E+12,1.7491127,-2.0679498,-9.172326,9.563857792
12:43.6,1.4211E+12,1.5742763,-2.0405567,-9.26184,9.613734847
12:43.6,1.4211E+12,1.6305592,-1.9718496,-9.2802515,9.626524921
12:43.6,1.4211E+12,1.7060024,-1.99565,-9.280551,9.644775268
12:43.6,1.4211E+12,1.6280146,-2.0722907,-9.303453,9.669491093
12:43.6,1.4211E+12,1.7233663,-2.0070264,-9.271569,9.641583796
12:43.7,1.4211E+12,1.6497194,-1.9483484,-9.196575,9.544350545
12:43.7,1.4211E+12,1.5503261,-1.9606229,-9.18505,9.519070158
12:43.7,1.4211E+12,1.6560063,-1.9505937,-9.2118435,9.560608418
12:43.7,1.4211E+12,1.6685802,-2.0007393,-9.313782,9.67127979
12:43.7,1.4211E+12,1.6853453,-2.0676503,-9.248668,9.625664981
12:43.8,1.4211E+12,1.549877,-2.1119583,-9.172326,9.539080188
12:43.8,1.4211E+12,1.5697856,-2.2354515,-9.197623,9.594672433
12:43.8,1.4211E+12,1.6298108,-2.12543,-9.231902,9.612582924
12:43.8,1.4211E+12,1.6501684,-2.100582,-9.244626,9.622817174
12:43.9,1.4211E+12,1.4768289,-1.8980529,-9.290131,9.596361936
12:43.9,1.4211E+12,1.5980768,-2.0308268,-9.178613,9.53546242
12:44.0,1.4211E+12,1.6754658,-2.0537293,-9.2134905,9.587147484
12:44.0,1.4211E+12,1.6356486,-1.9883152,-9.383686,9.730483371
12:44.0,1.4211E+12,1.6202307,-1.877845,-9.192833,9.521534957
12:44.0,1.4211E+12,1.5557148,-2.0377126,-9.293873,9.640985246
12:44.0,1.4211E+12,1.4019846,-2.0712428,-9.1765175,9.511260746
12:44.0,1.4211E+12,1.5769707,-2.0595672,-9.271869,9.627887016
12:44.0,1.4211E+12,1.5575111,-1.9237994,-9.190887,9.518363767
12:44.0,1.4211E+12,1.5769707,-2.0474424,-9.212143,9.567781123
12:44.0,1.4211E+12,1.6398399,-2.1429436,-9.286987,9.671060423
12:44.1,1.4211E+12,1.6259189,-2.0707939,-9.228609,9.596823627
12:44.1,1.4211E+12,1.5129039,-1.9477496,-9.202264,9.527028364
12:44.1,1.4211E+12,1.4904506,-2.029779,-9.23295,9.570204359
12:44.1,1.4211E+12,1.6302599,-2.1820126,-9.245823,9.638680889
12:44.1,1.4211E+12,1.6637901,-1.9100281,-9.246422,9.587112425
12:44.2,1.4211E+12,1.6810043,-2.1004322,-9.194929,9.580412841
12:44.2,1.4211E+12,1.8157241,-2.0874093,-9.207503,9.614168871
12:44.3,1.4211E+12,1.6931291,-1.9851718,-9.2730665,9.633138405
12:44.3,1.4211E+12,1.7272582,-1.973047,-9.170679,9.538222511
12:44.3,1.4211E+12,1.6789087,-2.0266356,-9.234596,9.602278353
12:44.3,1.4211E+12,1.597029,-2.0422032,-9.202414,9.560623356
12:44.3,1.4211E+12,1.6317568,-2.0420535,-9.224567,9.587765594
12:44.3,1.4211E+12,1.585952,-2.063908,-9.300759,9.65810944
12:44.3,1.4211E+12,1.6554075,-2.0130138,-9.231303,9.592161051
12:44.3,1.4211E+12,1.6158898,-2.233206,-9.236543,9.639088934
12:44.4,1.4211E+12,1.5422429,-2.036066,-9.423654,9.763674136
12:44.4,1.4211E+12,1.5899936,-1.9934047,-9.2890835,9.632695065
12:44.4,1.4211E+12,1.5808625,-1.9217038,-9.2521105,9.580898728
12:44.4,1.4211E+12,1.5024257,-2.074087,-9.250164,9.59815888
12:44.4,1.4211E+12,1.4853612,-1.9821781,-9.109457,9.440208406
12:44.5,1.4211E+12,1.669628,-2.03412,-9.230704,9.598499787
12:44.5,1.4211E+12,1.6471747,-2.036066,-9.261241,9.624413442
12:44.5,1.4211E+12,1.6349002,-2.113455,-9.23295,9.611813377
12:44.6,1.4211E+12,1.6982186,-2.0429516,-9.210197,9.58568341
12:44.6,1.4211E+12,1.5977774,-2.0965402,-9.346414,9.711015811
12:44.6,1.4211E+12,1.7425264,-1.9407142,-9.186097,9.549196194
12:44.6,1.4211E+12,1.6485219,-2.1659958,-9.259595,9.651386523
12:44.6,1.4211E+12,1.7000148,-2.0243902,-9.254805,9.624947875
12:44.6,1.4211E+12,1.7048049,-2.0589683,-9.232052,9.611269133
12:44.6,1.4211E+12,1.4983841,-2.0426524,-9.221424,9.56306668
12:44.7,1.4211E+12,1.6774118,-1.9996916,-9.231902,9.593773573
12:44.7,1.4211E+12,1.5961308,-2.124532,-9.19942,9.575520774
12:44.7,1.4211E+12,1.499432,-2.026486,-9.307046,9.64240878
12:44.7,1.4211E+12,1.5515236,-1.9905607,-9.249565,9.587700979
12:44.7,1.4211E+12,1.5789167,-2.1050725,-9.263337,9.629834918
12:44.8,1.4211E+12,1.486409,-2.0448976,-9.175619,9.517510281
12:44.8,1.4211E+12,1.612896,-2.0224442,-9.178762,9.536319306
12:44.8,1.4211E+12,1.6063097,-2.129322,-9.298064,9.67306762
12:44.8,1.4211E+12,1.5777191,-2.036515,-9.298214,9.648490788
12:44.9,1.4211E+12,1.6504679,-2.0064275,-9.21888,9.577971813
12:45.0,1.4211E+12,1.5004797,-2.0459454,-9.270522,9.611446825
12:45.0,1.4211E+12,1.5480808,-2.1085153,-9.194031,9.558901452
12:45.0,1.4211E+12,1.5259268,-2.0169058,-9.258397,9.597618278
12:45.0,1.4211E+12,1.6802559,-1.9260448,-9.147926,9.498287138
12:45.0,1.4211E+12,1.6338524,-2.0621119,-9.198671,9.567514166
12:45.0,1.4211E+12,1.5244299,-1.9016455,-9.235495,9.55167577
12:45.0,1.4211E+12,1.6956738,-2.01481,-9.1814575,9.55164545
12:45.0,1.4211E+12,1.6560063,-2.0285816,-9.347611,9.707488428
12:45.0,1.4211E+12,1.6980689,-2.0071762,-9.263337,9.629205921
12:45.0,1.4211E+12,1.579216,-2.0369642,-9.257499,9.60960114
12:45.1,1.4211E+12,1.6027172,-2.0595672,-9.203462,9.566307138
12:45.1,1.4211E+12,1.6703764,-1.9860699,-9.272018,9.628340914
12:45.1,1.4211E+12,1.7886305,-2.10627,-9.183702,9.590409522
12:45.1,1.4211E+12,1.606609,-2.1239333,-9.287137,9.661428404
12:45.1,1.4211E+12,1.6853453,-2.0068767,-9.277108,9.640159527
12:45.2,1.4211E+12,1.6009209,-2.090403,-9.332343,9.696667381
12:45.2,1.4211E+12,1.6462766,-1.9252963,-9.312584,9.650969549
12:45.2,1.4211E+12,1.6597486,-1.9929557,-9.254056,9.610629027
12:45.2,1.4211E+12,1.5263759,-2.0830681,-9.19927,9.554871251
12:45.2,1.4211E+12,1.6078066,-2.0583696,-9.142388,9.508164166
12:45.3,1.4211E+12,1.6703764,-2.146237,-9.183702,9.577936782
12:45.3,1.4211E+12,1.5980768,-2.2046156,-9.1608,9.55690515
12:45.3,1.4211E+12,1.6859441,-2.0800745,-9.196575,9.578418928
12:45.3,1.4211E+12,1.6485219,-2.0761826,-9.231603,9.604720329
12:45.3,1.4211E+12,1.6075072,-2.073039,-9.277707,9.641442697
12:45.4,1.4211E+12,1.6253201,-2.0974383,-9.26199,9.634592446
12:45.4,1.4211E+12,1.6473243,-2.073039,-9.389075,9.75530099
12:45.4,1.4211E+12,1.6456778,-1.8824854,-9.24762,9.579691142
12:45.4,1.4211E+12,1.5828085,-2.0266356,-9.167087,9.520925305
12:45.4,1.4211E+12,1.6808547,-1.9974463,-9.296867,9.65643828
12:45.5,1.4211E+12,1.6572038,-1.986519,-9.2554035,9.610154844
12:45.5,1.4211E+12,1.6664845,-2.0190015,-9.195378,9.56078
12:45.6,1.4211E+12,1.5307169,-1.9691551,-9.18505,9.517657776
12:45.6,1.4211E+12,1.6072078,-2.0862117,-9.103169,9.476448808
12:45.6,1.4211E+12,1.5872992,-1.9993923,-9.19927,9.54691871
12:45.6,1.4211E+12,1.4952407,-2.048041,-9.167536,9.511778645
12:45.6,1.4211E+12,1.4630575,-2.0416045,-9.226065,9.561849275
12:45.6,1.4211E+12,1.5142511,-2.0327728,-9.193432,9.536472806
12:45.6,1.4211E+12,1.6634908,-1.9478993,-9.235195,9.583858305
12:45.6,1.4211E+12,1.7076489,-2.1472847,-9.26154,9.659348814
12:45.7,1.4211E+12,1.6443306,-2.0104692,-9.139245,9.501137232
12:45.7,1.4211E+12,1.6381934,-1.9863694,-9.322464,9.671487788
12:45.7,1.4211E+12,1.6155903,-2.0851638,-9.307046,9.673631445
12:45.7,1.4211E+12,1.6919316,-2.0416045,-9.177266,9.552643231
