time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421715329025,18:55:29.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.415,-1.425,-1.483,,
1421715329034,18:55:29.033,11.2,0.0,3.3,11.0,0.0,3.2,0.0,1.6,-1.415,-1.503,-1.503,,
1421715329051,18:55:29.051,0.0,0.0,0.0,1.6,6.5,1.6,5.1,0.0,-1.425,-1.425,-1.488,,
1421715329056,18:55:29.056,3.2,0.0,0.0,0.0,6.5,0.0,0.0,0.0,-1.410,-1.425,-1.483,,
1421715329067,18:55:29.067,0.0,0.0,0.0,6.2,8.1,1.6,6.8,3.2,-1.415,-1.464,-1.444,,
1421715329076,18:55:29.072,0.0,0.0,0.0,1.6,11.4,7.9,6.8,3.2,-1.425,-1.459,-1.488,,
1421715329080,18:55:29.080,0.0,5.3,0.0,9.4,6.5,1.6,8.5,4.9,-1.405,-1.430,-1.488,,
1421715329110,18:55:29.110,12.6,5.3,8.3,1.6,3.2,22.5,5.1,1.6,-1.410,-1.425,-1.478,,
1421715329116,18:55:29.116,6.2,5.3,13.3,6.2,0.0,3.2,6.8,3.2,-1.410,-1.459,-1.488,,
1421715329121,18:55:29.120,23.7,3.5,6.6,7.8,4.9,1.6,5.1,3.2,-1.395,-1.449,-1.483,,
1421715329132,18:55:29.132,7.8,3.5,8.3,1.6,4.9,1.6,8.5,4.9,-1.410,-1.459,-1.488,,
1421715329138,18:55:29.137,7.8,0.0,1.6,0.0,6.5,0.0,8.5,3.2,-1.410,-1.464,-1.459,,
1421715329145,18:55:29.145,6.2,0.0,6.6,7.7,0.0,3.2,10.2,9.8,-1.425,-1.444,-1.483,,
1421715329149,18:55:29.148,7.8,5.3,10.0,7.7,4.9,1.6,6.8,4.9,-1.410,-1.464,-1.478,,
1421715329151,18:55:29.151,12.6,7.0,6.6,12.4,4.9,1.6,6.8,3.2,-1.376,-1.425,-1.464,,
1421715329153,18:55:29.153,6.2,5.3,10.0,7.7,4.9,0.0,8.5,6.5,-1.410,-1.454,-1.483,,
1421715329156,18:55:29.156,9.4,1.7,6.6,0.0,4.9,1.6,6.8,0.0,-1.435,-1.425,-1.483,,
1421715329159,18:55:29.159,7.8,5.3,6.6,15.4,6.5,1.6,8.5,8.1,-1.410,-1.459,-1.483,,
1421715329165,18:55:29.165,7.8,5.3,8.3,15.4,4.9,1.6,8.5,6.5,-1.410,-1.459,-1.483,,
1421715329169,18:55:29.168,7.8,0.0,6.6,15.4,13.0,1.6,8.5,13.0,-1.415,-1.459,-1.488,,
1421715329171,18:55:29.171,9.4,7.0,8.3,15.4,4.9,1.6,6.8,8.1,-1.410,-1.464,-1.483,,
1421715329174,18:55:29.174,7.8,7.0,8.3,15.4,6.5,1.6,6.8,0.0,-1.415,-1.444,-1.483,,
1421715329179,18:55:29.179,7.8,7.0,8.3,15.4,4.9,1.6,8.5,17.7,-1.410,-1.459,-1.483,,
1421715329182,18:55:29.182,7.8,7.0,8.3,20.1,4.9,1.6,10.2,17.7,-1.425,-1.420,-1.488,,
1421715329184,18:55:29.184,7.8,12.3,11.6,15.4,4.9,1.6,1.7,21.0,-1.405,-1.483,-1.469,,
1421715329186,18:55:29.186,9.4,14.1,8.3,24.8,6.5,1.6,6.8,17.7,-1.410,-1.459,-1.469,,
1421715329189,18:55:29.188,9.4,3.5,11.6,17.0,13.0,0.0,11.9,17.7,-1.410,-1.459,-1.483,,
1421715329203,18:55:29.202,9.4,8.8,8.3,10.7,3.2,0.0,8.5,17.7,-1.420,-1.454,-1.493,,
1421715329205,18:55:29.205,11.0,15.9,10.0,13.8,6.5,7.9,10.2,17.7,-1.386,-1.444,-1.478,,
1421715329208,18:55:29.208,6.2,12.3,8.3,15.4,4.9,9.4,8.5,17.7,-1.410,-1.459,-1.483,,
1421715329211,18:55:29.211,11.0,10.5,8.3,18.5,6.5,7.9,6.8,22.6,-1.400,-1.478,-1.483,,
1421715329213,18:55:29.213,14.1,12.3,8.3,15.4,4.9,7.9,1.7,22.6,-1.400,-1.483,-1.508,,
1421715329216,18:55:29.216,12.6,8.8,5.0,12.3,0.0,7.9,6.8,17.7,-1.415,-1.459,-1.478,,
1421715329218,18:55:29.218,11.0,7.0,15.0,15.4,0.0,9.4,8.5,17.7,-1.415,-1.454,-1.488,,
1421715329234,18:55:29.233,4.7,12.3,8.3,15.4,8.0,9.4,6.8,17.7,-1.415,-1.459,-1.483,,
1421715329269,18:55:29.269,12.6,10.5,23.5,13.8,24.4,6.3,8.5,17.7,-1.391,-1.454,-1.483,,
1421715329280,18:55:29.279,12.6,14.1,8.3,20.1,12.9,7.9,8.5,19.3,-1.405,-1.454,-1.522,,
1421715329330,18:55:29.330,11.0,12.3,6.6,17.0,14.5,7.9,23.9,19.3,-1.400,-1.464,-1.483,,
1421715329341,18:55:29.340,12.6,12.3,8.3,15.4,21.1,6.3,0.0,25.9,-1.405,-1.415,-1.459,,
1421715329389,18:55:29.388,14.1,21.2,6.6,23.2,12.9,7.9,8.5,17.7,-1.415,-1.459,-1.488,,
1421715329424,18:55:29.424,11.0,7.0,13.3,17.0,21.1,7.9,8.5,22.6,-1.415,-1.464,-1.488,,
1421715329428,18:55:29.427,11.0,10.5,0.0,9.2,16.2,0.0,6.8,24.3,-1.425,-1.478,-1.464,,
1421715329451,18:55:29.450,9.4,12.3,6.6,13.8,14.5,14.1,11.9,17.7,-1.400,-1.454,-1.488,,
1421715329471,18:55:29.471,4.7,14.1,13.3,20.1,12.9,10.9,6.8,17.7,-1.405,-1.454,-1.606,,
1421715329507,18:55:29.507,12.6,15.9,10.0,13.8,14.5,10.9,13.6,16.1,-1.415,-1.469,-1.483,,
1421715329544,18:55:29.543,12.6,10.5,6.6,24.8,9.6,14.1,5.1,22.6,-1.410,-1.425,-1.464,,
1421715329582,18:55:29.579,12.6,1.7,8.3,12.3,6.4,12.5,6.8,22.6,-1.410,-1.439,-1.395,,
1421715329590,18:55:29.590,12.6,10.5,13.3,15.4,19.4,14.1,6.8,24.3,-1.415,-1.459,-1.483,,
1421715329622,18:55:29.622,11.0,12.3,6.6,12.3,12.9,7.8,10.2,19.3,-1.410,-1.444,-1.464,,
1421715329657,18:55:29.657,11.0,12.3,11.6,26.4,19.4,12.5,10.2,17.7,-1.405,-1.483,-1.493,,
1421715329717,18:55:29.717,11.0,17.7,6.6,13.8,12.9,12.5,8.5,24.3,-1.410,-1.483,-1.508,,
1421715329721,18:55:29.721,11.0,15.9,8.3,15.4,8.0,9.4,5.1,8.0,-1.415,-1.464,-1.483,,
1421715329725,18:55:29.725,14.1,14.1,6.6,15.4,9.6,18.9,8.5,25.9,-1.420,-1.459,-1.488,,
1421715329740,18:55:29.740,11.0,23.0,8.3,15.4,12.9,20.5,6.8,12.8,-1.430,-1.464,-1.449,,
1421715329763,18:55:29.763,12.6,14.1,18.4,13.8,14.5,12.5,6.8,17.7,-1.415,-1.454,-1.488,,
1421715329798,18:55:29.797,12.6,14.1,8.3,12.3,14.5,10.9,11.9,16.1,-1.405,-1.444,-1.483,,
1421715329824,18:55:29.824,25.4,12.3,8.3,13.8,12.9,14.1,8.5,17.7,-1.410,-1.474,-1.483,,
1421715329861,18:55:29.861,12.6,19.5,8.3,13.8,9.6,12.5,11.9,14.4,-1.405,-1.483,-1.488,,
1421715329897,18:55:29.897,12.6,15.9,8.3,17.0,0.0,14.1,6.8,21.0,-1.400,-1.459,-1.488,,
1421715329931,18:55:29.931,12.6,15.9,8.3,15.4,12.9,15.7,6.8,22.6,-1.420,-1.454,-1.483,,
1421715330029,18:55:30.029,12.6,23.0,8.3,15.4,12.9,12.5,6.8,17.7,-1.405,-1.459,-1.454,,
1421715330033,18:55:30.033,18.9,15.9,16.7,13.8,8.0,20.5,6.8,17.7,-1.415,-1.503,-1.498,,
1421715330037,18:55:30.037,11.0,7.0,6.6,12.3,12.9,12.5,13.6,17.7,-1.415,-1.464,-1.478,,
1421715330041,18:55:30.040,12.6,12.3,6.6,15.4,21.1,14.1,8.5,16.1,-1.410,-1.483,-1.488,,
1421715330049,18:55:30.049,14.1,23.0,6.6,12.3,12.9,10.9,8.5,24.3,-1.415,-1.483,-1.493,,
1421715330085,18:55:30.085,15.7,14.1,8.3,13.8,0.0,14.1,6.8,17.7,-1.405,-1.459,-1.488,,
1421715330109,18:55:30.109,14.1,15.9,6.6,24.8,9.6,14.1,6.8,22.6,-1.420,-1.454,-1.488,,
1421715330145,18:55:30.144,15.7,19.5,5.0,15.4,12.9,12.5,8.5,14.4,-1.415,-1.459,-1.483,,
1421715330434,18:55:30.434,17.3,15.9,13.3,13.8,8.0,14.1,6.8,17.7,-1.415,-1.503,-1.503,,
1421715330441,18:55:30.441,15.7,15.9,6.6,12.3,12.9,12.5,8.5,16.1,-1.415,-1.464,-1.498,,
1421715330455,18:55:30.452,25.4,15.9,8.3,13.8,12.9,9.4,6.8,17.7,-1.400,-1.483,-1.513,,
1421715330479,18:55:30.478,17.3,19.5,8.3,15.4,12.9,9.4,25.7,14.4,-1.425,-1.469,-1.488,,
1421715330493,18:55:30.493,25.4,30.3,10.0,15.4,0.0,14.1,10.2,16.1,-1.410,-1.464,-1.483,,
1421715330504,18:55:30.504,12.6,17.7,8.3,13.8,12.9,10.9,8.5,22.6,-1.405,-1.459,-1.493,,
1421715330511,18:55:30.511,12.6,15.9,10.0,13.8,12.9,12.5,6.8,11.2,-1.415,-1.449,-1.488,,
1421715330524,18:55:30.523,14.1,15.9,13.3,15.4,12.9,7.8,6.8,17.7,-1.405,-1.405,-1.488,,
1421715330529,18:55:30.528,12.6,24.9,8.3,12.3,12.9,12.5,13.6,16.1,-1.410,-1.454,-1.444,,
1421715330535,18:55:30.534,14.1,14.1,8.3,15.4,12.9,12.5,5.1,17.7,-1.386,-1.430,-1.493,,
1421715330540,18:55:30.539,17.3,21.2,8.3,12.3,12.9,10.9,6.8,17.7,-1.400,-1.469,-1.488,,
1421715330551,18:55:30.551,12.6,14.1,10.0,23.2,21.1,4.7,13.6,16.1,-1.410,-1.464,-1.478,,
1421715330555,18:55:30.555,12.6,14.1,25.2,13.8,14.5,10.9,8.5,12.8,-1.410,-1.454,-1.488,,
1421715330566,18:55:30.566,14.1,19.5,10.0,15.4,14.5,10.9,8.5,8.0,-1.410,-1.449,-1.488,,
1421715330576,18:55:30.575,14.1,14.1,0.0,12.3,12.9,14.1,1.7,24.3,-1.415,-1.459,-1.483,,
1421715330585,18:55:30.583,12.6,19.5,9.9,13.8,14.5,12.5,8.5,16.1,-1.415,-1.464,-1.444,,
1421715330596,18:55:30.594,18.9,12.3,9.9,17.0,19.4,15.7,13.6,16.1,-1.410,-1.513,-1.527,,
1421715330622,18:55:30.621,11.0,12.3,9.9,13.8,12.9,12.5,27.4,16.1,-1.425,-1.469,-1.474,,
1421715330650,18:55:30.650,12.6,8.8,9.9,15.4,9.6,10.9,8.5,21.0,-1.366,-1.454,-1.527,,
