00:16.6,1.42163E+12,AAA, ax,-0.8158035, ay,6.7204247, az,7.512877,gx,0,gy,0,gz,0
00:16.6,1.42163E+12,AAA, ax,-0.76820254, ay,6.7805996, az,7.3528595,gx,0,gy,0,gz,0
00:16.6,1.42163E+12,AAA, ax,-0.7644603, ay,6.7181797, az,7.419022,gx,0,gy,0,gz,0
00:16.6,1.42163E+12,AAA, ax,-0.97716796, ay,6.7303042, az,7.4765024,gx,0,gy,0,gz,0
00:16.6,1.42163E+12,AAA, ax,-1.0258168, ay,6.572532, az,7.4318953,gx,0,gy,0,gz,0
00:16.7,1.42163E+12,AAA, ax,-1.013692, ay,6.841523, az,7.386689,gx,0,gy,0,gz,0
00:16.7,1.42163E+12,AAA, ax,-1.0060579, ay,6.700067, az,7.3658824,gx,0,gy,0,gz,0
00:16.7,1.42163E+12,AAA, ax,-0.96923447, ay,6.9484005, az,7.438332,gx,0,gy,0,gz,0
00:16.7,1.42163E+12,AAA, ax,-0.91863966, ay,6.891669, az,7.447613,gx,0,gy,0,gz,0
00:16.7,1.42163E+12,AAA, ax,-1.0011182, ay,6.771768, az,7.3973174,gx,0,gy,0,gz,0
00:16.8,1.42163E+12,AAA, ax,-0.93510544, ay,6.6433353, az,7.3807015,gx,0,gy,0,gz,0
00:16.8,1.42163E+12,AAA, ax,-0.92657316, ay,6.888525, az,7.3182817,gx,0,gy,0,gz,0
00:16.8,1.42163E+12,AAA, ax,-0.8614586, ay,6.8952613, az,7.4010596,gx,0,gy,0,gz,0
00:16.8,1.42163E+12,AAA, ax,-0.701591, ay,6.6957264, az,7.5101824,gx,0,gy,0,gz,0
00:16.8,1.42163E+12,AAA, ax,-0.95875627, ay,6.636599, az,7.532935,gx,0,gy,0,gz,0
00:16.9,1.42163E+12,AAA, ax,-1.0038126, ay,6.615493, az,7.5034466,gx,0,gy,0,gz,0
00:16.9,1.42163E+12,AAA, ax,-0.81280977, ay,6.6451316, az,7.4134836,gx,0,gy,0,gz,0
