time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421714477444,18:41:17.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481,0.828,0.105,,
1421714477452,18:41:17.452,0.0,0.0,0.0,0.0,0.0,0.0,7.8,3.5,0.481,0.828,0.095,,
1421714477456,18:41:17.456,0.0,1.7,0.0,4.6,0.0,1.7,0.0,0.0,0.481,0.824,0.110,,
1421714477460,18:41:17.460,0.0,1.7,0.0,3.1,0.0,1.7,0.0,0.0,0.481,0.824,0.100,,
1421714477467,18:41:17.466,0.0,0.0,1.6,3.1,0.0,1.7,0.0,1.7,0.535,0.892,0.149,,
1421714477475,18:41:17.470,0.0,3.4,0.0,4.6,0.0,1.7,1.5,0.0,0.486,0.824,0.105,,
1421714477488,18:41:17.486,0.0,0.0,3.2,0.0,0.0,0.0,10.9,0.0,0.477,0.824,0.105,,
1421714477495,18:41:17.494,0.0,0.0,3.2,12.3,0.0,1.7,0.0,0.0,0.481,0.824,0.105,,
1421714477503,18:41:17.503,0.0,0.0,3.2,10.8,10.2,1.7,0.0,0.0,0.467,0.819,0.086,,
1421714477508,18:41:17.508,0.0,0.0,3.2,9.2,0.0,1.7,0.0,1.7,0.545,0.887,0.164,,
1421714477520,18:41:17.519,0.0,0.0,3.2,7.7,0.0,0.0,0.0,0.0,0.325,0.330,-0.037,,
1421714477529,18:41:17.529,0.0,0.0,3.2,7.7,0.0,0.0,0.0,1.7,0.384,0.335,-0.022,,
1421714477540,18:41:17.539,0.0,0.0,3.2,7.7,0.0,0.0,0.0,1.7,0.393,0.335,-0.012,,
1421714477553,18:41:17.553,0.0,0.0,3.2,7.7,0.0,0.0,0.0,5.2,0.398,0.335,-0.012,,
1421714477559,18:41:17.558,0.0,0.0,3.2,7.7,0.0,0.0,0.0,1.7,0.393,0.340,-0.012,,
1421714477569,18:41:17.568,0.0,0.0,3.2,7.7,0.0,1.7,0.0,3.4,0.379,0.340,-0.027,,
1421714477575,18:41:17.575,0.0,0.0,3.2,7.7,1.5,0.0,0.0,3.4,0.398,0.340,-0.012,,
1421714477594,18:41:17.594,0.0,0.0,4.8,7.7,2.9,0.0,0.0,0.0,0.423,0.374,-0.086,,
1421714477607,18:41:17.607,0.0,0.0,3.2,7.7,1.5,0.0,0.0,5.2,0.393,0.340,-0.012,,
1421714477612,18:41:17.612,0.0,0.0,3.2,12.3,1.5,0.0,0.0,1.7,0.379,0.345,-0.027,,
1421714477624,18:41:17.624,0.0,0.0,3.2,7.7,1.5,0.0,0.0,1.7,0.398,0.345,-0.007,,
1421714477629,18:41:17.628,0.0,0.0,3.2,7.7,1.5,0.0,0.0,1.7,0.393,0.345,-0.012,,
1421714477647,18:41:17.647,1.7,0.0,3.2,9.2,1.5,1.7,0.0,0.0,0.550,0.892,0.095,,
1421714477658,18:41:17.655,1.7,0.0,3.2,7.7,1.5,1.7,13.8,0.0,0.477,0.828,0.105,,
1421714477663,18:41:17.662,1.7,0.0,3.2,9.2,2.9,1.7,9.2,0.0,0.516,0.897,0.120,,
1421714477695,18:41:17.695,1.7,0.0,14.4,9.2,1.5,1.7,9.2,0.0,0.481,0.824,0.105,,
1421714477703,18:41:17.703,1.7,0.0,3.2,9.2,8.8,0.0,10.7,0.0,0.545,0.897,0.159,,
1421714477710,18:41:17.710,1.7,0.0,3.2,7.7,2.9,10.0,9.2,0.0,0.481,0.819,0.110,,
1421714477716,18:41:17.715,1.7,0.0,3.2,7.7,1.5,8.3,17.0,0.0,0.472,0.819,0.100,,
1421714477722,18:41:17.722,1.7,1.7,3.2,10.8,1.5,10.0,9.2,0.0,0.481,0.819,0.110,,
1421714477730,18:41:17.730,0.0,0.0,3.2,9.2,1.5,10.0,9.2,1.6,0.477,0.819,0.105,,
1421714477734,18:41:17.733,1.7,0.0,3.2,9.2,1.5,10.0,9.2,0.0,0.550,0.887,0.159,,
