31:30.4,1.42163E+12,GGG,gx,-0.009593239, gy,0, gz,0.028777853
31:30.4,1.42163E+12,GGG,gx,-0.054358847, gy,-0.025580462, gz,0.014921425
31:30.5,1.42163E+12,GGG,gx,-0.062885754, gy,-0.03837109, gz,0.007460579
31:30.5,1.42163E+12,GGG,gx,-0.037305295, gy,-0.020251475, gz,0.014921425
31:30.5,1.42163E+12,GGG,gx,-0.00106633, gy,0.018119348, gz,0.004263188
31:30.5,1.42163E+12,GGG,gx,0.006394783, gy,0.03304104, gz,-0.009593239
31:30.5,1.42163E+12,GGG,gx,-0.01279063, gy,0.031975243, gz,-0.007461112
31:30.6,1.42163E+12,GGG,gx,-0.050095126, gy,0.02131674, gz,0.019185146
31:30.6,1.42163E+12,GGG,gx,-0.05968783, gy,0.001065797, gz,0.03943609
31:30.6,1.42163E+12,GGG,gx,-0.013856427, gy,0.008526376, gz,0.015987223
31:30.6,1.42163E+12,GGG,gx,0.022382537, gy,0.02131674, gz,-0.004263721
31:30.6,1.42163E+12,GGG,gx,0.011724034, gy,0.03304104, gz,0
31:30.7,1.42163E+12,GGG,gx,-0.002132127, gy,0.049028795, gz,0.019185146
31:30.7,1.42163E+12,GGG,gx,-0.005329518, gy,0.030909447, gz,0.038370293
31:30.7,1.42163E+12,GGG,gx,0.020250943, gy,0.007460579, gz,0.018119348
31:30.7,1.42163E+12,GGG,gx,0.038370293, gy,0.013855628, gz,-0.006395315
31:30.7,1.42163E+12,GGG,gx,-0.006395315, gy,0.027712055, gz,-0.007461112
31:30.8,1.42163E+12,GGG,gx,-0.035173167, gy,0.02557993, gz,0.02131674
31:30.8,1.42163E+12,GGG,gx,0.004263188, gy,0.035172634, gz,0.041567683
31:30.8,1.42163E+12,GGG,gx,0.049028795, gy,0.050094593, gz,0.045831405
31:30.8,1.42163E+12,GGG,gx,0.04369928, gy,0.05542411, gz,0.041567683
31:30.8,1.42163E+12,GGG,gx,0.001065797, gy,0.040501885, gz,0.036238696
31:30.9,1.42163E+12,GGG,gx,-0.01811988, gy,0.02131674, gz,0.04369928
31:30.9,1.42163E+12,GGG,gx,0.003197391, gy,0.03304104, gz,0.054358315
31:30.9,1.42163E+12,GGG,gx,0.03410684, gy,0.052226186, gz,0.05116039
31:30.9,1.42163E+12,GGG,gx,0.015987223, gy,0.058621503, gz,0.037304495
31:30.9,1.42163E+12,GGG,gx,-0.02238307, gy,0.02131674, gz,0.030909447
31:31.0,1.42163E+12,GGG,gx,-0.010659036, gy,0.005328985, gz,0.01705302
31:31.0,1.42163E+12,GGG,gx,0.027712055, gy,0.011724034, gz,0.001065797
31:31.0,1.42163E+12,GGG,gx,0.03943609, gy,0.019185146, gz,-0.00106633
31:31.0,1.42163E+12,GGG,gx,0.020250943, gy,0.031975243, gz,0.008526376
31:31.0,1.42163E+12,GGG,gx,-0.007461112, gy,0.012789832, gz,0.031975243
31:31.1,1.42163E+12,GGG,gx,0.018119348, gy,0, gz,0.023448335
31:31.1,1.42163E+12,GGG,gx,0.04369928, gy,-0.014922224, gz,0.013855628
31:31.1,1.42163E+12,GGG,gx,0.035172634, gy,-0.01279063, gz,0.010658237
31:31.1,1.42163E+12,GGG,gx,0.028777853, gy,0.004263188, gz,0.004263188
31:31.1,1.42163E+12,GGG,gx,0.00959244, gy,0.007460579, gz,0.008526376
