19:49:05.030,1421632145030,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.03837109, gy, -0.06501735, gz, -0.014922224,
19:49:05.040,1421632145040,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.07141213, gy, -0.049029328, gz, -0.017053818,
19:49:05.058,1421632145058,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.094861, gy, -0.041568484, gz, -0.020251475,
19:49:05.077,1421632145078,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.07780718, gy, -0.031975776, gz, -0.021317273,
19:49:05.097,1421632145097,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.036239497, gy, 0.004263188, gz, -0.008526909,
19:49:05.118,1421632145118,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.0031979238, gy, 0.011724034, gz, 0.010658237,
19:49:05.137,1421632145138,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.020251475, gy, 0.037304495, gz, 0.0074605793,
19:49:05.158,1421632145158,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.035173167, gy, 0.03943609, gz, 0.0,
19:49:05.177,1421632145178,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.04796353, gy, 0.024514131, gz, -0.0021321268,
19:49:05.199,1421632145200,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.051160924, gy, -0.01811988, gz, 0.010658237,
19:49:05.218,1421632145218,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.017053818, gy, -0.046897735, gz, 0.01705302,
19:49:05.237,1421632145238,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.004263721, gy, -0.03090998, gz, 0.018119348,
19:49:05.258,1421632145258,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.22169697, gy, -0.20251183, gz, 0.049028795,
19:49:05.278,1421632145278,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.2600678, gy, -0.081005104, gz, 0.013855628,
19:49:05.298,1421632145298,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.087399885, gy, -0.02238307, gz, 0.0,
19:49:05.318,1421632145318,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.05649044, gy, -0.031975776, gz, 0.0,
19:49:05.337,1421632145337,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.046897735, gy, -0.049029328, gz, -0.010659036,
19:49:05.357,1421632145358,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.014922224, gy, 0.001065797, gz, 0.0031973913,
19:49:05.379,1421632145379,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, 0.028777853, gy, 0.023448335, gz, 0.014921425,
19:49:05.397,1421632145398,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, 0.026645726, gy, 0.02131674, gz, 0.001065797,
19:49:05.418,1421632145418,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.009593239, gy, 0.001065797, gz, -0.0010663297,
19:49:05.437,1421632145437,GGG, ax, 0.0,ay, 0.0,az, 0.0,gx, -0.015988022, gy, -0.068214744, gz, 0.022382537,
