time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421631091975,19:31:31.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.760,0.276,,
1421631091997,19:31:31.997,0.0,0.0,35.8,11.1,0.0,23.6,3.1,0.0,0.398,0.560,-0.042,,
1421631092001,19:31:32.001,37.6,7.0,24.7,0.0,5.8,0.0,0.0,32.4,0.442,0.560,-0.012,,
1421631092005,19:31:32.005,32.6,3.5,32.6,18.4,0.0,0.0,1.5,0.0,0.408,0.721,-0.042,,
1421631092009,19:31:32.008,32.6,1.7,31.0,19.9,29.3,64.5,3.1,0.0,0.682,0.960,-0.046,,
1421631092012,19:31:32.012,32.6,3.5,20.0,19.9,5.8,32.3,13.9,15.6,0.584,0.819,0.100,,
1421631092015,19:31:32.015,6.4,0.0,32.6,40.5,36.9,32.3,0.0,15.6,0.315,0.560,-0.090,,
1421631092018,19:31:32.018,32.6,8.7,32.6,19.9,5.8,32.3,4.6,15.6,0.540,0.892,0.105,,
1421631092034,19:31:32.033,32.6,10.5,37.4,38.9,0.0,0.0,3.1,49.7,0.452,0.736,0.022,,
1421631092041,19:31:32.041,21.0,8.7,32.6,18.4,14.5,32.3,4.6,14.1,0.491,0.819,0.056,,
1421631092059,19:31:32.059,32.6,8.7,35.8,10.6,2.9,30.6,84.6,36.5,0.271,0.716,0.169,,
1421631092064,19:31:32.064,30.9,8.7,31.0,19.9,5.8,32.3,3.1,14.1,0.555,0.887,0.105,,
1421631092070,19:31:32.070,30.9,8.7,32.6,19.9,5.8,32.3,4.6,14.1,0.545,0.887,0.110,,
1421631092073,19:31:32.073,32.6,8.7,32.6,19.9,4.3,32.3,4.6,15.6,0.545,0.882,0.100,,
1421631092075,19:31:32.075,32.6,8.7,32.6,19.9,5.8,64.5,0.0,0.0,0.618,0.941,-0.002,,
1421631092083,19:31:32.078,22.6,10.5,31.0,19.9,5.8,32.3,19.6,14.1,0.320,0.565,0.139,,
1421631092096,19:31:32.096,34.3,8.7,31.0,19.9,5.8,32.3,19.6,14.1,0.569,0.882,0.100,,
1421631092100,19:31:32.099,32.6,8.7,31.0,15.3,1.4,66.2,25.8,3.1,0.374,0.555,-0.056,,
1421631092103,19:31:32.103,29.3,7.0,110.3,38.9,5.8,25.7,18.1,23.6,0.408,0.740,0.007,,
1421631092137,19:31:32.137,32.6,30.1,31.0,18.4,5.8,32.3,21.2,0.0,0.789,0.980,0.017,,
1421631092176,19:31:32.176,30.9,0.0,34.2,38.9,5.8,32.3,19.6,24.8,0.418,0.569,0.144,,
1421631092212,19:31:32.212,86.5,0.0,27.9,51.8,2.9,32.3,0.0,0.0,0.755,0.623,-0.037,,
1421631092249,19:31:32.248,32.6,24.0,31.0,15.3,1.4,64.5,46.2,0.0,0.447,0.555,-0.046,,
1421631092254,19:31:32.253,30.9,24.0,32.6,19.9,5.8,17.6,18.1,68.0,0.565,0.565,0.139,,
1421631092286,19:31:32.286,34.3,32.8,32.6,18.4,7.2,35.6,21.2,18.3,0.672,0.912,0.042,,
1421631092327,19:31:32.327,29.3,25.8,39.0,3.0,0.0,0.0,22.7,12.1,0.301,0.565,0.012,,
1421631092339,19:31:32.339,29.3,20.6,35.8,60.0,31.4,22.3,22.7,32.3,0.408,0.550,-0.178,,
1421631092363,19:31:32.363,51.2,27.5,32.6,0.0,21.3,67.6,47.8,6.0,0.486,0.555,-0.027,,
1421631092406,19:31:32.406,8.0,3.4,48.8,47.6,24.2,7.9,18.1,33.9,0.369,0.736,0.012,,
1421631092411,19:31:32.411,34.3,18.8,32.6,50.7,22.7,40.4,22.7,24.5,0.662,0.902,0.266,,
1421631092445,19:31:32.445,29.3,47.2,39.0,41.4,24.2,35.4,21.2,46.7,0.232,0.354,0.002,,
1421631092480,19:31:32.480,30.9,17.1,29.5,52.2,5.6,40.4,12.0,68.0,0.310,0.555,-0.095,,
1421631092516,19:31:32.516,32.6,25.8,35.8,47.6,19.8,35.4,0.0,30.7,0.555,0.887,0.320,,
1421631092530,19:31:32.530,32.6,24.0,32.6,56.9,25.6,15.9,6.0,32.3,0.486,0.565,0.115,,
1421631092565,19:31:32.565,37.6,13.6,34.2,50.7,22.7,35.4,21.2,18.3,0.623,0.965,0.174,,
1421631092569,19:31:32.568,29.3,32.8,12.2,52.2,22.7,28.8,21.2,30.7,0.393,0.555,0.022,,
1421631092600,19:31:32.600,32.6,0.0,29.5,71.2,47.8,6.3,35.1,32.3,0.433,0.550,-0.159,,
1421631092636,19:31:32.636,30.9,57.0,31.0,17.4,16.9,40.4,22.7,18.3,0.560,0.550,-0.046,,
1421631092673,19:31:32.673,19.4,26.2,31.0,29.3,28.5,15.9,6.0,33.9,0.535,0.736,0.017,,
1421631092681,19:31:32.681,58.1,27.9,37.4,52.2,22.7,33.8,19.6,30.7,0.657,0.960,0.310,,
1421631092715,19:31:32.715,19.4,80.1,58.6,23.3,30.0,35.4,19.6,32.3,0.423,0.555,0.095,,
1421631092755,19:31:32.754,30.9,26.2,29.5,71.2,38.8,15.9,41.5,30.7,0.359,0.555,-0.066,,
1421631092790,19:31:32.790,30.9,58.7,20.0,50.7,12.7,35.4,49.4,32.3,0.462,0.760,0.100,,
1421631092825,19:31:32.825,34.3,57.0,31.0,52.2,22.7,28.8,0.0,30.7,0.555,0.584,0.042,,
1421631092829,19:31:32.828,58.1,27.9,37.4,52.2,22.7,53.9,33.0,33.9,0.486,0.887,0.261,,
1421631092877,19:31:32.877,27.6,58.7,18.4,52.2,22.7,32.1,31.5,107.5,0.467,0.560,-0.051,,
1421631092886,19:31:32.886,30.9,26.2,20.0,52.2,52.3,35.4,31.5,22.9,0.877,1.102,0.359,,
1421631092912,19:31:32.912,30.9,65.8,35.8,52.2,0.0,32.1,34.6,35.5,0.594,0.565,-0.022,,
1421631092947,19:31:32.947,30.9,53.5,35.8,52.2,28.3,22.3,0.0,30.7,0.628,0.721,-0.027,,
1421631092952,19:31:32.952,51.2,32.9,47.1,50.7,26.8,33.8,31.5,32.3,0.604,0.960,0.296,,
1421631092986,19:31:32.985,19.4,65.8,35.8,47.6,62.4,33.8,29.9,32.3,0.437,0.555,-0.037,,
1421631093029,19:31:33.025,30.9,53.5,3.0,50.7,22.5,37.1,33.0,33.9,0.403,0.560,-0.139,,
1421631093060,19:31:33.060,30.9,67.5,58.6,50.7,0.0,32.1,71.1,30.7,0.467,0.740,0.100,,
1421631093070,19:31:33.070,47.8,57.0,31.0,58.5,31.1,35.4,0.0,30.7,0.765,0.711,-0.056,,
1421631093105,19:31:33.105,30.9,53.5,62.0,52.2,28.3,35.4,43.0,32.3,0.574,0.946,0.310,,
1421631093140,19:31:33.140,9.6,57.0,70.3,50.7,28.3,19.1,30.8,38.7,0.745,0.736,0.046,,
1421631093176,19:31:33.176,30.9,57.0,12.2,49.1,45.8,38.7,39.9,33.9,0.418,0.560,-0.095,,
1421631093211,19:31:33.211,30.9,57.0,31.0,50.7,22.5,32.1,85.8,40.3,0.525,0.579,-0.042,,
1421631093217,19:31:33.217,65.1,57.0,31.0,52.2,28.3,33.8,33.8,30.7,0.726,0.706,-0.076,,
1421631093221,19:31:33.220,73.9,57.0,31.0,36.9,16.8,33.8,97.3,26.0,0.477,0.941,0.174,,
1421631093254,19:31:33.253,0.0,55.2,24.7,53.8,32.6,35.4,43.0,32.3,0.374,0.369,-0.193,,
1421631093294,19:31:33.293,30.9,58.7,12.2,47.6,63.9,40.4,30.8,35.5,0.398,0.560,-0.042,,
1421631093329,19:31:33.329,29.3,140.4,55.3,52.2,22.5,32.1,44.5,32.3,0.389,0.740,0.105,,
1421631093364,19:31:33.363,58.1,57.0,31.0,71.2,31.1,37.1,0.0,29.2,0.750,0.648,-0.032,,
1421631093401,19:31:33.400,32.6,58.7,35.8,52.2,26.8,35.4,44.5,32.3,0.423,0.868,0.291,,
1421631093408,19:31:33.408,6.4,55.2,57.0,55.4,18.2,37.1,43.0,32.3,0.393,0.560,-0.159,,
1421631093435,19:31:33.435,58.1,58.7,24.7,49.1,32.6,25.6,44.5,30.7,0.584,1.087,0.208,,
1421631093443,19:31:33.442,29.3,80.1,32.6,53.8,0.0,33.8,46.0,54.8,0.423,0.711,-0.037,,
1421631093476,19:31:33.475,30.9,57.0,31.0,52.2,48.5,35.4,5.8,27.6,0.804,0.648,-0.037,,
1421631093510,19:31:33.510,52.9,60.5,23.1,53.8,48.5,35.4,43.0,30.7,0.408,0.804,0.286,,
1421631093549,19:31:33.548,19.4,55.2,35.8,44.5,49.9,28.8,23.3,41.9,0.345,0.682,-0.139,,
1421631093559,19:31:33.559,30.9,58.7,0.0,49.1,78.0,64.1,11.6,40.3,0.428,0.555,-0.012,,
1421631093595,19:31:33.595,30.9,57.0,54.8,50.7,21.7,33.8,46.0,54.8,0.403,0.721,-0.051,,
1421631093630,19:31:33.630,30.9,34.6,19.3,52.2,32.8,38.7,11.6,24.5,0.692,0.980,0.203,,
1421631093665,19:31:33.665,66.9,64.0,42.2,53.8,49.9,35.4,52.2,32.3,0.237,0.701,0.261,,
1421631093700,19:31:33.700,22.6,53.5,113.0,69.6,24.5,38.7,44.5,32.3,0.413,0.555,-0.032,,
1421631093707,19:31:33.707,30.9,57.0,28.4,50.7,78.0,60.7,23.3,46.7,0.379,0.555,-0.051,,
1421631093712,19:31:33.711,0.0,65.8,36.0,55.4,13.5,30.5,44.5,30.7,0.447,0.736,-0.007,,
1421631093744,19:31:33.744,22.5,58.7,54.8,52.2,57.2,38.7,41.4,1.5,0.765,0.770,0.022,,
1421631093777,19:31:33.777,75.3,72.9,36.0,55.4,49.9,33.8,71.2,33.9,0.217,0.594,0.237,,
1421631093819,19:31:33.818,16.0,57.0,56.4,29.3,57.2,28.8,71.2,32.3,0.345,0.555,-0.076,,
1421631093854,19:31:33.853,34.1,46.6,54.8,49.1,51.4,42.1,43.0,32.3,0.609,1.048,0.291,,
1421631093858,19:31:33.857,32.4,57.0,62.8,55.4,44.2,6.3,43.0,18.3,0.428,0.726,-0.032,,
1421631093894,19:31:33.894,11.2,58.7,54.8,52.2,48.5,35.4,41.4,6.0,0.775,0.799,-0.002,,
1421631093929,19:31:33.929,34.1,57.0,87.4,52.2,49.9,35.4,72.8,68.0,0.286,0.775,0.178,,
1421631093965,19:31:33.965,0.0,53.5,59.6,68.0,44.2,60.7,43.0,32.3,0.437,0.398,-0.174,,
1421631093999,19:31:33.999,49.7,55.2,36.0,39.9,49.9,27.2,41.4,68.0,0.398,0.555,-0.037,,
1421631094006,19:31:34.005,49.7,58.7,54.8,50.7,44.2,3.1,43.0,19.8,0.393,0.716,-0.046,,
1421631094011,19:31:34.011,49.7,57.0,54.8,52.2,85.6,72.8,44.5,18.3,0.662,0.951,-0.076,,
1421631094038,19:31:34.038,63.2,80.1,36.0,68.0,49.9,35.4,71.2,35.5,0.247,0.369,0.301,,
1421631094082,19:31:34.081,25.2,48.3,69.3,46.0,44.2,67.6,43.0,32.3,0.408,0.379,-0.178,,
1421631094117,19:31:34.116,51.4,72.9,48.5,23.3,49.9,95.9,43.0,32.3,0.467,0.897,0.281,,
1421631094156,19:31:34.155,49.7,58.7,54.8,50.7,49.9,15.9,39.9,56.4,0.447,0.682,-0.012,,
1421631094162,19:31:34.161,25.2,71.1,54.8,50.7,48.5,35.4,41.4,24.5,0.789,0.941,0.090,,
1421631094201,19:31:34.200,49.7,51.7,48.5,84.1,48.5,35.4,43.0,33.9,0.403,0.613,0.242,,
1421631094235,19:31:34.235,38.2,38.0,54.8,95.7,49.9,35.4,26.3,18.3,0.745,0.682,-0.115,,
1421631094310,19:31:34.310,63.2,58.7,54.8,26.3,45.6,69.3,49.1,21.4,0.433,0.550,-0.022,,
1421631094380,19:31:34.380,48.1,57.0,77.5,52.2,49.9,3.1,41.4,68.0,0.496,0.565,0.051,,
1421631094450,19:31:34.450,49.7,57.0,50.1,50.7,90.2,40.4,44.5,24.5,0.667,0.975,-0.076,,
1421631094456,19:31:34.455,49.7,38.0,54.8,80.9,49.9,35.4,43.0,30.7,0.413,0.569,0.208,,
1421631094521,19:31:34.521,49.7,26.2,40.7,85.8,54.3,25.6,46.0,32.3,0.437,0.550,-0.017,,
