time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421959571627,14:46:11.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.271,-0.007,,
1421959571640,14:46:11.640,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0.271,-0.022,,
1421959571644,14:46:11.644,0.0,1.7,0.0,26.7,1.4,0.0,0.0,0.0,0.359,0.296,-0.017,,
1421959571650,14:46:11.649,1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.565,0.496,0.154,,
1421959571655,14:46:11.654,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.354,0.276,-0.012,,
1421959571661,14:46:11.658,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.345,0.276,-0.017,,
1421959571671,14:46:11.670,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.364,0.276,-0.007,,
1421959571677,14:46:11.677,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.364,0.276,-0.007,,
1421959571683,14:46:11.683,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.359,0.276,-0.007,,
1421959571689,14:46:11.689,1.7,3.4,0.0,28.6,0.0,0.0,1.5,0.0,0.452,0.745,0.110,,
1421959571696,14:46:11.695,1.7,1.7,0.0,27.1,1.4,0.0,1.5,0.0,0.486,0.814,0.149,,
1421959571703,14:46:11.703,1.7,27.8,0.0,25.5,0.0,0.0,1.5,0.0,0.521,0.745,0.120,,
1421959571713,14:46:11.713,1.7,1.7,35.3,24.0,1.4,0.0,1.5,1.6,0.452,0.745,0.115,,
1421959571722,14:46:11.722,0.0,1.7,35.3,37.9,1.4,0.0,1.5,0.0,0.457,0.740,0.115,,
1421959571725,14:46:11.724,11.6,1.7,35.3,28.6,1.4,0.0,1.5,1.6,0.447,0.740,0.115,,
1421959571727,14:46:11.727,11.6,1.7,35.3,27.1,1.4,0.0,1.5,0.0,0.516,0.809,0.169,,
