,ax Area Under Curve:,ax Average Slope:,ax Avg Peak:,ax Kurtosis:,ax Max Peak:,ax Max:,ax Median:,ax Min Peak:,ax Min:,ax Mode:,ax Skewness:,ax Standard Deviation:,ax Sum:,ax Time To Peak:,ay Area Under Curve:,ay Average Slope:,ay Avg Peak:,ay Kurtosis:,ay Max Peak:,ay Max:,ay Median:,ay Min Peak:,ay Min:,ay Mode:,ay Skewness:,ay Standard Deviation:,ay Sum:,ay Time To Peak:,az Area Under Curve:,az Average Slope:,az Avg Peak:,az Kurtosis:,az Max Peak:,az Max:,az Median:,az Min Peak:,az Min:,az Mode:,az Skewness:,az Standard Deviation:,az Sum:,az Time To Peak:
6,-0.8727099524195199,266.3517170488449,0.11416974499999992,0.05224244988280047,2.0727396,2.0727396,-1.1720626,-4.267775,-7.208111,-1.1680136734455446,-0.5256606570132819,1.9502014061155755,-117.969381018,0.2850938024673334,-9.313221310424117,320.0158097633146,-8.805509473529412,1.6608126698711088,0.0,-0.59890455,-9.451944,-12.191098,-14.180312,-9.306967311386138,1.2341205485439855,2.9392250444889987,-940.00369845,0.2672758423757853,-1.8900460292171692,364.0470130103665,0.06662812666666665,3.3796234038004505,5.3639455,5.3639455,-1.1549982,-4.96742,-13.768968,-1.7059282585544555,-1.2329152652307704,2.81646538416573,-172.298754114,0.26855163799466303
7,-1.4749133561723093,362.75518099611617,0.17829688176470598,0.860258010882899,3.7592826,3.7592826,-1.4539265499999998,-2.1915925,-7.081175,-1.3408890954,-0.24876829431764844,1.9248817321503915,-134.08890954,0.2784234461849419,-8.849263915147093,352.67776524770653,-8.957663506670588,-0.5189908128345331,0.0,-0.0077838134,-9.5076285,-13.555661,-15.839162,-8.986036904204,0.5960078295631113,4.0373589424845,-898.6036904204,0.25720060636685194,-1.8391448130171049,451.61220456953004,0.19440162439411757,1.8280178715825626,6.690038,6.690038,-1.370026,-4.149072,-14.360986,-2.181320929993,-0.9542071098882802,3.657741571091627,-218.1320929993,0.25788425526855513
8,-1.3310408650035337,329.8498901635232,-0.15734780000000004,0.22070877151866464,4.186045,4.186045,-1.0388397,-3.1365774,-5.0705557,-1.0906119459690722,0.012704836151457349,1.7148282773855947,-105.789358759,0.2702899770037579,-9.268678437809186,334.86396850313065,-8.329279240000002,2.7736270373682146,0.0,-4.277505,-9.57439,-10.504556,-18.647472,-9.55515724329897,-0.6466410787181828,2.3470323066172925,-926.8502526,0.28372875652027596,-0.49205167893639534,539.1843208320448,1.0452059088235293,1.9011459302481732,5.9133034,5.9133034,-0.084574126,-4.4039917,-9.710157,-0.4961579151443299,-0.8707939005704007,2.723049071405589,-48.127317769,0.27113460225079433
9,-0.8078257624580931,170.86278677711547,0.4475692946666667,1.189492491296054,5.9377027,5.9377027,-0.6929090950000001,-3.342549,-5.72724,-0.852969733027,0.2415765713715626,2.0090361528467304,-85.2969733027,0.24029674591131342,-10.478621647850279,271.46673599201813,-9.118363125,1.5068603538826668,0.0,-1.488804,-10.1000965,-11.952045,-18.966759,-10.467977706,-0.03446715843913752,2.799904125266391,-1046.7977706,0.3057346990389479,0.10295880486595842,355.2207195984964,1.8667759088421052,1.5394001145690979,5.599855,5.599855,0.0918340325,-1.041085,-8.930429,0.04667294136000002,-0.652842247109998,2.551149433403715,4.6672941360000015,0.2620930170646647
10,-1.1230722402117,299.09385823989993,0.13639634333333336,-0.6294061723192406,2.528392,2.528392,-1.29982205,-2.9219239,-5.1359696,-1.176953012202,-0.06498224955373577,1.6605670881915116,-117.69530122020001,0.270095814422592,-8.447309996949068,336.9168529422345,-7.343938313333333,0.13873315500559968,0.5974077,0.5974077,-9.038055499999999,-12.126882,-14.603782,-8.630024834,0.672539465619686,3.3252182089064286,-863.0024834,0.2675407631534712,-2.2707579201329557,336.8556786966284,-0.3905291003117647,0.9234046052226432,5.978867,5.978867,-1.6170872,-4.399801,-12.00309,-2.250620810881,-0.7114611137508652,3.3025280232568064,-225.0620810881,0.24828690931743347
11,-0.7249621240030287,165.75617470295168,0.2545363175,-0.7499081576906126,1.663341,1.663341,-0.46523255,-1.8275496,-3.686534,-0.60052270864,-0.337758047542309,1.3386424234999372,-60.052270864,0.292497476022211,-8.908620087228673,163.57099016855926,-8.65731265625,0.5172636704016265,0.0,-2.3159838,-9.3105635,-12.251722,-14.327905,-8.879202665,0.7688092240849936,2.634125500072611,-887.9202665,0.2875757193336699,-2.2580269372963153,406.02077675876814,-0.9505785001052631,0.13476758030903335,5.3923864,5.3923864,-1.5513739,-5.921985,-11.039543,-2.315570753953,-0.5272464862557058,3.0251731638503365,-231.5570753953,0.2584553255931348
12,-0.9124199124198615,153.26952168517366,-0.28647617312499996,-0.7200566325248507,1.453178,1.453178,-0.85412385,-2.6021888,-4.603078,-0.8434516489591837,-0.32465783768259243,1.4375824879738173,-82.658261598,0.2825146432374867,-9.264095650133122,192.56662817538842,-8.703641876470588,1.5207491741282544,0.0,-2.352957,-9.5797785,-11.850706,-15.48949,-9.171638734693877,0.9410235660099858,2.5586371619677664,-898.820596,0.24910731065589176,-1.766361856411075,222.86839478094288,-0.18313973470588238,1.3667775838884628,6.3837748,6.3837748,-1.2251273500000002,-4.7663884,-11.225456,-1.7862034263469388,-0.6450702365101341,2.688362730369925,-175.047935782,0.2392720666541377
13,-0.8720533441339786,288.5339334198955,0.2793767307692307,0.07279354216551415,2.1754262,2.1754262,-0.81310912,-2.7518775,-6.19846,-0.9381490981372549,-0.5375363599772739,1.5883124535675408,-95.69120801,0.25290959677103336,-9.811681221370351,261.601991684708,-8.86649315,0.08726112873853742,0.0,-1.7051042,-9.866433,-13.007051,-15.338753,-9.814075316666667,0.6845968108386034,3.287590735337554,-1001.0356823,0.2976630157921549,-1.3215593930234333,376.57251287019466,0.5491518002499999,1.1515906583383275,5.447622,5.447622,-0.846639385,-4.4951525,-12.30127,-1.4076991461666666,-0.6918213738577863,3.2361487983938533,-143.585312909,0.2649643402954661
14,-1.0519225472055556,294.3761924188943,-0.12847284639999998,-0.013279891616836625,2.22647,2.22647,-0.9834548750000001,-2.6966424,-5.944139,-1.16525782364,-0.4225722543366097,1.653546511379847,-116.525782364,0.23814814814814814,-9.044582034696973,398.97428908822775,-7.9271871125,0.5129732346874865,0.0,-0.9045689,-9.414747,-11.027867,-17.599203,-8.754194575,0.2693651788415213,3.153732349477127,-875.4194575,0.26878156565656564,-1.2928708979699497,339.1507745124423,0.5196630950000001,1.494689894498281,6.1728635,6.1728635,-0.491802285,-4.9877777,-12.570859,-1.24057971175,-0.8040007937736322,3.287266171008162,-124.057971175,0.2826388888888889
15,-0.6626079282647652,164.43014733338532,0.24295415893750005,0.26540362996654965,2.8080108,2.8080108,-0.65758255,-2.407743,-5.0434623,-0.73479947839,-0.3758788045666469,1.4556093459945298,-73.479947839,0.278047703180212,-9.475219742680464,181.60357051948242,-8.525249718750002,1.5616509145258517,0.0,-1.7812958,-9.587637,-11.847413,-15.143259,-9.395661585,0.9723520130693205,2.557507613314795,-939.5661585,0.285020191822312,-1.3430744207158003,215.62914384859266,-0.14647397957142858,3.670391066528272,3.4976265,3.4976265,-0.7143894,-5.1864147,-12.211606,-1.35393447663,-1.6594893578484338,2.5461958507096614,-135.393447663,0.27388764693156414
