,ax Area Under Curve:,ax Average Slope:,ax Avg Peak:,ax Kurtosis:,ax Max Peak:,ax Max:,ax Median:,ax Min Peak:,ax Min:,ax Mode:,ax Skewness:,ax Standard Deviation:,ax Sum:,ax Time To Peak:,ay Area Under Curve:,ay Average Slope:,ay Avg Peak:,ay Kurtosis:,ay Max Peak:,ay Max:,ay Median:,ay Min Peak:,ay Min:,ay Mode:,ay Skewness:,ay Standard Deviation:,ay Sum:,ay Time To Peak:,az Area Under Curve:,az Average Slope:,az Avg Peak:,az Kurtosis:,az Max Peak:,az Max:,az Median:,az Min Peak:,az Min:,az Mode:,az Skewness:,az Standard Deviation:,az Sum:,az Time To Peak:,gx Area Under Curve:,gx Average Slope:,gx Avg Peak:,gx Kurtosis:,gx Max Peak:,gx Max:,gx Median:,gx Min Peak:,gx Min:,gx Mode:,gx Skewness:,gx Standard Deviation:,gx Sum:,gx Time To Peak:,gy Area Under Curve:,gy Average Slope:,gy Avg Peak:,gy Kurtosis:,gy Max Peak:,gy Max:,gy Median:,gy Min Peak:,gy Min:,gy Mode:,gy Skewness:,gy Standard Deviation:,gy Sum:,gy Time To Peak:,gz Area Under Curve:,gz Average Slope:,gz Avg Peak:,gz Kurtosis:,gz Max Peak:,gz Max:,gz Median:,gz Min Peak:,gz Min:,gz Mode:,gz Skewness:,gz Standard Deviation:,gz Sum:,gz Time To Peak:
0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009700122582997982,2.7567668703124917,0.032596936520833335,2.598759065267159,0.11617721,0.11617721,0.010658237,-0.008526909,-0.0852683,0.009613463008910892,0.3749207319634487,0.026836117244812788,0.9709597639,0.2488472501676727,-0.0033672907466297834,2.659625513658982,0.027125573349999994,2.1576608383113403,0.08953121,0.08953121,-0.004263721,-0.014922224,-0.1289681,-0.0037571772376237622,-0.5937331334039184,0.03370533932537563,-0.379474901,0.2601106639839034,0.002001116259029173,1.382822521182018,0.018178412066666667,-0.0937765570960396,0.047962997,0.047962997,0.0,-0.009593239,-0.07141213,0.0016037477049504949,-0.14303365221718353,0.023822965888159017,0.16197851819999998,0.2798177956628661
1,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5904773990955165e-05,15.746223481894912,0.07359666947000001,2.2026926689167814,0.31016186,0.31016186,0.00426318835,-0.073543996,-0.30909687,-0.00045861768199999996,-0.30892134333171645,0.0900151101464787,-0.0458617682,0.26125126135216953,-0.0027361826943996404,17.662998884525233,0.07278202315714286,8.557793612900449,0.48176372,0.48176372,-0.0026650253000000002,-0.058622036,-0.2707263,-0.0025370314579999994,1.2152907664901058,0.08855777437453569,-0.2537031458,0.25962231512181055,0.0032752225390514597,9.05163891134482,0.037730787450000004,-0.1599712165395295,0.18545748,0.18545748,-0.01279063,-0.06608315,-0.11298035,0.003953990063,0.6744010118985915,0.0695841315060956,0.3953990063,0.2516902119071645
2,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016830358661273782,4.3662954244659895,0.03923313150952381,10.20191612744798,0.1918528,0.1918528,0.00426318835,-0.0010663297,-0.19291912,0.004698126093877551,-0.2250029193080639,0.039122288219508736,0.46041635719999996,0.25475089881869545,-0.008107761666923466,5.724836893808824,0.03938772885909091,12.931182128702877,0.26965997,0.26965997,-0.0047966195,-0.008526909,-0.20251183,-0.005112024723469387,1.2840718395980892,0.047072391864491005,-0.5009784228999999,0.26593360414623896,0.00619715638366718,2.266682372389642,0.03655202682352941,1.5085936393325579,0.123638056,0.123638056,0.009059408000000001,-0.020251475,-0.05968783,0.007558510319387755,0.3070812084863127,0.030546257056418367,0.7407340113,0.2761714855433699
3,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17075400949725422,196.23736621800575,0.1333831886190476,3.674206027755834,2.6497028,2.6497028,-0.08953201,-1.0360065,-2.3747141,-0.21529124927777776,-0.10864195698432094,0.6808284146751444,-21.3138336785,0.23939031679617453,-0.6842540114605651,152.3354219614409,-0.2620540820318182,0.7719739724906391,1.0903645,1.0903645,-0.15668015,-3.2039452,-3.853048,-0.5898998583252525,-1.266363989332471,1.0910543548371254,-58.4000859742,0.2662133891213389,0.18856820696516727,75.88918252361539,0.6254655595882352,2.912949783019055,3.5258315,3.5258315,0.020250943,-0.16094388,-1.62329,0.19455500381818183,1.0949893894441731,0.8154953043813199,19.260945378,0.2514152104356387
4,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12816253653090198,115.53278026084463,0.7131599113000001,0.7468320880337891,2.5175374,2.5175374,0.1897212,-0.7290417,-1.6947018,0.2277190572330097,0.297242327392023,0.8153000436509127,23.455062895,0.23841870824053452,-0.36926804655540074,233.2976014813197,0.7342734269545456,5.244472999023026,6.055094,6.055094,-0.39010143,-1.5604047,-3.9543037,-0.44751241142718445,1.397153454700625,1.5079245806928703,-46.093778377,0.24779813727475197,0.7187600401211023,103.01684108913197,1.3130602591375002,-0.5135785654141056,3.5940459,3.5940459,0.31122765,-0.9773849,-1.927057,0.7078379083126214,0.21743568729114807,1.194782294047484,72.9073045562,0.3016773385300668
5,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3095897562569607,41.45700718168752,-0.007194777083333344,-0.020329869333277184,0.77593833,1.3227197,-0.0218501715,-1.9377155,-2.2297585,-0.293780519253,-0.910715776740576,0.8369126164657935,-29.3780519253,0.2272650008499065,-0.2922959316539775,82.35437810881768,0.1529081836153846,1.210901738673683,1.9089371,1.9089371,-0.06768184,-0.8825239,-2.453587,-0.221238780077,-0.22945754212110459,0.7728898569582732,-22.1238780077,0.2646216608480759,-0.08689153809586947,21.415505874746675,0.0386367078125,2.830549917016411,0.4327349,0.4327349,-0.03996978700000001,-0.36985022,-1.0690477,-0.086749851038,-1.5459268030599966,0.2838433522964751,-8.6749851038,0.2909548699643039
6,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20179417848989892,46.39274003937127,0.440941866,-0.1510199291061567,1.8098129,1.8098129,0.53558935,-1.9259912,-3.3062668,0.224350475,-0.9459448958619923,1.3169634006224253,22.4350475,0.29464646464646466,0.30686946503030305,80.94691965612478,0.7613718458333332,-0.6611441740143622,2.5313935,2.5313935,0.24034896499999997,-1.2992716,-2.7967906,0.31177146131,-0.12416849396301037,1.3150852921319232,31.177146131,0.24753086419753087,0.041799314372474736,47.0511253160957,0.405155922675,1.4304493261601197,1.106352,1.106352,0.109782425,0.0053289854,-1.6488703,0.090490356174,-0.813384025882954,0.5142791746958919,9.0490356174,0.31085858585858583
7,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0991253478042929,37.924403424414976,0.46493871500000006,-0.16072933998367667,1.8417886,1.8417886,0.457782475,-1.9952714,-3.2870817,0.08509714379000001,-0.8922064126236855,1.2613908879870612,8.509714379000002,0.2745310245310245,0.0446095611585859,64.44380775378073,0.5607622235294117,-0.034827148608012504,2.4056232,2.4056232,0.17852953,-1.1425915,-2.3864386,0.048431922210000006,-0.1389638694833714,1.1028186402081612,4.843192221000001,0.2662804515745692,-0.06809977562045451,28.311594716984896,0.225604668,1.2845778900275961,1.1361959,1.1361959,-0.034107636499999996,-0.30909687,-1.763982,-0.03649500783,-0.5592535218479079,0.5002363140759595,-3.6495007829999997,0.2631313131313131
8,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3399135843542929,84.43622363180589,-0.24043829749999998,-1.2818229670330905,2.1167777,2.1167777,0.1295004665,-2.1455564,-3.3030694,-0.38209686937,-0.15078903382137682,1.5222051756415502,-38.209686937,0.27154882154882154,-0.14937299246520166,201.43434749352534,0.424421176,-0.38126725024179775,2.7147195,2.7147195,-0.37997582500000004,-1.420778,-2.6635594,-0.17791199713699998,0.2938411010809278,1.2717410146520285,-17.7911997137,0.2855218855218855,-0.17759060823724745,41.96385125430531,0.3395321166666667,-0.04126933219077644,0.9880426,0.9880426,-0.050095126000000004,-0.046897735,-1.7693111,-0.122136094635,-0.6173007284885874,0.587130920194184,-12.2136094635,0.28215488215488216
9,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622926552203607,56.07872342963014,0.4796322025,-0.37162565313272244,2.2041776,2.2041776,0.31122792,-1.3131273,-2.7488275,0.1698396091122449,-0.38717775895416595,1.204991787934539,16.644281693,0.2952319587628866,-0.6960168346090205,72.4655581084453,-0.4147936304166666,0.11764912096092495,2.4056232,2.4056232,-0.7663465700000001,-2.291578,-2.951339,-0.6954892018163266,0.6586760769809961,1.298863238399232,-68.157941778,0.29286941580756015,-0.17130603641340203,33.971364400702065,-0.036239259000000024,-0.44155923603928304,1.092496,1.092496,-0.23981645499999998,-1.0136236,-1.1681719,-0.15512498819387754,0.28175093419057945,0.5396694614617227,-15.202248843,0.25432989690721647
