time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421362517976,16:55:17.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.444,-1.478,-1.542,,
1421362517987,16:55:17.985,1.5,0.0,3.3,0.0,0.0,0.0,0.0,0.0,-1.444,-1.488,-1.542,,
1421362517993,16:55:17.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.449,-1.488,-1.542,,
1421362517998,16:55:17.997,0.0,0.0,8.2,0.0,1.6,0.0,0.0,0.0,-1.444,-1.488,-1.557,,
1421362518009,16:55:18.008,0.0,0.0,0.0,7.6,0.0,0.0,1.7,1.6,-1.444,-1.483,-1.542,,
1421362518014,16:55:18.013,0.0,0.0,0.0,3.0,1.6,0.0,0.0,1.6,-1.449,-1.488,-1.542,,
1421362518018,16:55:18.017,0.0,0.0,1.6,7.6,1.6,0.0,0.0,1.6,-1.444,-1.488,-1.542,,
1421362518024,16:55:18.023,0.0,11.1,0.0,7.6,1.6,4.6,0.0,0.0,-1.449,-1.488,-1.542,,
1421362518037,16:55:18.036,0.0,0.0,0.0,7.6,0.0,4.6,5.0,1.6,-1.449,-1.488,-1.542,,
1421362518056,16:55:18.052,0.0,0.0,0.0,7.6,0.0,4.6,5.0,1.6,-1.449,-1.488,-1.542,,
1421362518068,16:55:18.065,0.0,0.0,0.0,7.6,0.0,4.6,5.0,1.6,-1.449,-1.488,-1.542,,
1421362518081,16:55:18.081,0.0,0.0,0.0,7.6,0.0,6.1,6.6,0.0,-1.454,-1.488,-1.542,,
1421362518085,16:55:18.084,0.0,1.6,0.0,7.6,0.0,4.6,5.0,9.6,-1.449,-1.488,-1.542,,
1421362518094,16:55:18.090,0.0,0.0,0.0,7.6,0.0,4.6,5.0,9.6,-1.449,-1.488,-1.542,,
1421362518116,16:55:18.115,0.0,0.0,1.6,7.6,0.0,4.6,5.0,9.6,-1.449,-1.488,-1.542,,
1421362518124,16:55:18.120,0.0,14.3,0.0,7.6,1.6,6.1,0.0,9.6,-1.449,-1.488,-1.542,,
1421362518131,16:55:18.131,0.0,1.6,0.0,7.6,0.0,4.6,6.6,9.6,-1.449,-1.488,-1.542,,
1421362518137,16:55:18.137,0.0,1.6,0.0,7.6,0.0,4.6,6.6,9.6,-1.449,-1.488,-1.542,,
1421362518151,16:55:18.151,0.0,3.1,1.6,6.1,1.6,4.6,6.6,9.6,-1.444,-1.488,-1.542,,
