,gx Area Under Curve:,gx Average Slope:,gx Avg Peak:,gx Kurtosis:,gx Max Peak:,gx Max:,gx Median:,gx Min Peak:,gx Min:,gx Mode:,gx Skewness:,gx Standard Deviation:,gx Sum:,gx Time To Peak:,gy Area Under Curve:,gy Average Slope:,gy Avg Peak:,gy Kurtosis:,gy Max Peak:,gy Max:,gy Median:,gy Min Peak:,gy Min:,gy Mode:,gy Skewness:,gy Standard Deviation:,gy Sum:,gy Time To Peak:,gz Area Under Curve:,gz Average Slope:,gz Avg Peak:,gz Kurtosis:,gz Max Peak:,gz Max:,gz Median:,gz Min Peak:,gz Min:,gz Mode:,gz Skewness:,gz Standard Deviation:,gz Sum:,"gz Time To Peak:
",ax Area Under Curve:,ax Average Slope:,ax Avg Peak:,ax Kurtosis:,ax Max Peak:,ax Max:,ax Median:,ax Min Peak:,ax Min:,ax Mode:,ax Skewness:,ax Standard Deviation:,ax Sum:,ax Time To Peak:,ay Area Under Curve:,ay Average Slope:,ay Avg Peak:,ay Kurtosis:,ay Max Peak:,ay Max:,ay Median:,ay Min Peak:,ay Min:,ay Mode:,ay Skewness:,ay Standard Deviation:,ay Sum:,ay Time To Peak:,az Area Under Curve:,az Average Slope:,az Avg Peak:,az Kurtosis:,az Max Peak:,az Max:,az Median:,az Min Peak:,az Min:,az Mode:,az Skewness:,az Standard Deviation:,az Sum:,"az Time To Peak:
"
94,-0.0029765614334259713,1.7256792135875911,0.0011624941272727278,1.7183318028617451,0.052226186,0.052226186,-0.004263721,-0.01811988,-0.028778385,-0.0025472927792207795,1.4074090290680266,0.017888772536083574,-0.196141544,0.21484680049611832,-0.0026255785845376444,3.105102570886539,0.004209805124999999,0.18710284241609898,0.030909447,0.030909447,-0.004263721,-0.017053818,-0.026646258,-0.0018274473441558443,0.35045930477210224,0.012646633874094839,-0.1407134455,0.27743810005053055,-0.00011014037107124866,1.1773374988817267,0.0027404942047619054,0.3886142876425547,0.0074605793,0.0074605793,0.001065797,-0.010659036,-0.017053818,-0.00033247320519480517,-1.0251288470816062,0.005724875341184747,-0.025600436799999998,"0.24329266825477033
",-2.515731040808081,35.32585197949212,-2.473905479411765,2.8249541137185856,0.0,-2.3718178,-2.5102799,-2.5486002,-2.8229797,-2.522632151,-1.0172369215986359,0.06666545616190779,-252.2632151,0.25371360665478315,-9.416262873989895,48.13675942715738,-9.36970065,-0.4077424193360484,0.0,-9.278456,-9.422905,-9.460327,-9.58906,-9.42320434,0.026257179401422956,0.06841897723315297,-942.320434,0.25196969696969695,0.7272549758232324,48.627849821341066,0.8135432216666667,0.30032428724475224,0.92687255,0.92687255,0.7502398699999999,0.6971004,0.5289999,0.7476218126,-0.15624409606914647,0.07844199595176204,74.76218126,"0.25255892255892254
"
95,0.00039054903463125285,0.5801375284826656,0.0037301374714285717,-0.2624408596402521,0.014921425,0.014921425,0.001065797,-0.0031979238,-0.011724833,0.0002877725013513513,0.13291742724682082,0.005991324775601339,0.0212951651,0.22776836366315478,0.0006576833627385254,1.1634892209836083,0.006297867531818182,-0.34780228924165923,0.02131674,0.02131674,-0.0010663297,-0.004263721,-0.015988022,1.409673513513518e-05,0.006680549595078681,0.008110545522333526,0.0010431584000000034,0.271883351305734,1.7337841052088573e-05,0.5187210303618542,0.0023195819705882355,-0.21062153846338783,0.0063947826,0.0063947826,0.001065797,-0.0010663297,-0.006395315,2.8546171621621642e-05,-0.10487167911848089,0.0027216198476510585,0.0021124167000000013,"0.2531322998513485
",-2.51996384435269,27.314694543104196,-2.463339551724138,-0.38751248477299693,0.0,-2.354903,-2.5228536999999998,-2.5947044,-2.6848168,-2.519264164,0.17932986325240302,0.07199028018066894,-251.9264164,0.2566457847261771,-9.428000606686203,22.529110187516544,-9.373961896551723,-0.27542266491874656,0.0,-9.254954,-9.431511749999999,-9.504335,-9.607921,-9.427976425,0.14219103199838581,0.06951122508963209,-942.7976425,0.2380541215806588,0.7477877864171549,22.580757978226266,0.8027754475862069,-0.020533167478914205,0.95441526,0.95441526,0.74110887,0.7086264,0.63752425,0.7507817407,0.5973263491652333,0.06307543945481961,75.07817407,"0.25100582367313945
"
96,-0.0013238893903826524,0.614889687102971,0.00596851673,-0.6226539589564939,0.011724034,0.011724034,-2.663499999999708e-07,0.002131594,-0.024514664,-0.0024141241794117647,-0.7105216920824005,0.010036870724823004,-0.1641604442,0.2528061224489796,-0.0039771421556887765,0.6353766160729811,-0.00047407219999999993,-0.8016594740264673,0.015987223,0.015987223,-0.005329518,-0.013856427,-0.02238307,-0.004169687785294118,0.1990098092753039,0.009131259670275695,-0.2835387694,0.27060657596371884,0.0023588001692346934,0.3760663294774468,0.003996722250000001,0.49947385331831873,0.011724034,0.011724034,0.002131594,-0.0021321268,-0.004263721,0.0024449697970588234,0.1783325183259583,0.0031685860402909595,0.1662579462,"0.2367984693877551
",-2.52546798020728,17.51087422524902,-2.480290625,-0.18775193268029922,0.0,-2.3787034,-2.5310116999999996,-2.5749454,-2.676584,-2.522663583,0.28634708132410164,0.05754207055594073,-252.2663583,0.27297143579373107,-9.414594519716887,21.313820530638676,-9.364053828125,-0.3666830440853066,0.0,-9.254505,-9.4158695,-9.467362,-9.561068,-9.415692965,0.12035912223550654,0.06171905830447506,-941.5692965,0.25905270475227504,0.7567032746916077,15.428601039989672,0.8161777503333331,-0.3996668263427292,0.9273216,0.9273216,0.7643106,0.7515871,0.6360274,0.7599905922,0.20417381992473083,0.06392309459857624,75.99905922,"0.2603640040444894
"
97,0.0005305129257085026,0.45723245434679294,0.004827386752941177,-0.33194845351109814,0.024514131,0.024514131,0.001065797,-0.007461112,-0.01811988,0.0010912607240963856,0.27291764250097145,0.009473441954132876,0.0905746401,0.24202190997856632,0.0020027252125253015,0.8998607287789284,0.00804683429,-0.34317231200510667,0.031975243,0.031975243,0.004263188,-0.01279063,-0.02238307,0.003081652796385542,0.1865093444769357,0.011893344182993827,0.2557771821,0.2678643724696356,-0.0006456712913967607,0.2689775485946169,0.0014919028666666666,-0.44192603372865413,0.0063947826,0.0063947826,-0.0010663297,-0.006395315,-0.008526909,-0.0007450947289156626,-0.16377631521447505,0.0035535706997084754,-0.0618428625,"0.2933535762483131
",-2.530013314314618,13.917943490589096,-2.481875134482759,0.3768717594690032,0.0,-2.3296056,-2.5417144,-2.5643175,-2.6611662,-2.530531226,0.5123753673544873,0.06288074689680559,-253.0531226,0.2747283414438456,-9.448625458143653,22.27181876246646,-9.402906514285716,-0.12913988419432876,0.0,-9.28624,-9.452693,-9.508677,-9.609267,-9.446269825,0.03371046652816919,0.05793739264509572,-944.6269825,0.2598598164607269,0.7238654288947899,21.018500875477642,0.7856939259259259,-0.28864001698706065,0.91759187,0.91759187,0.723221025,0.71341646,0.5734575,0.7246011853,-0.013996422692878,0.06778963719316948,72.46011853,"0.2530770527735626
"
98,0.0012651467650895136,0.5335521877429177,0.0026998593533333333,0.5153474226282713,0.010658237,0.010658237,0.001065797,-0.005329518,-0.014922224,0.00039329151230769235,-0.6508452370407036,0.005632313610361155,0.025563948300000004,0.27123614663256607,0.0010042281320716108,1.1135881992606516,0.005151293322222222,-0.3481241716033563,0.019185146,0.019185146,0.001065797,-0.0031979238,-0.01811988,0.0007212045246153846,0.025447372695666565,0.00806487777947949,0.046878294099999995,0.23390167661267405,0.0005792849130690535,0.32939419538399917,0.0024867532733333334,-0.9365101008980945,0.0053289854,0.0053289854,0.001065797,-0.0021321268,-0.005329518,0.0008688296307692308,-0.1474370640613297,0.002506071739201927,0.056473926,"0.24958226768968456
",-2.5155627173713704,18.77080818289782,-2.4695541724137926,-0.18583928661648264,0.0,-2.3411317,-2.5219555,-2.5406666,-2.6731412,-2.5235764373737375,-0.1058535855981926,0.06696552187390165,-249.83406730000002,0.23895515309080048,-9.418848066225165,21.434151462306435,-9.364402442857143,-0.534688121142262,0.0,-9.25675,-9.418264,-9.438622,-9.568253,-9.415748656565656,0.018731421403347354,0.0637438027621897,-932.159117,0.2619460010188487,0.7253717503769741,19.834220331769295,0.7684474627272727,-0.5606642036629608,0.85666853,0.85666853,0.7244934,0.64860123,0.5734575,0.7219804525252526,-0.1227415737490299,0.06647138315678892,71.4760648,"0.2697479121320181
"
99,-4.752460567010403e-05,0.5288418022922238,0.00246453914375,0.19904427204799058,0.00959244,0.00959244,0.001065797,-0.010659036,-0.017053818,-0.0006991933032786885,-0.8367677075888565,0.006284285387954891,-0.04265079149999999,0.24114046391752578,0.00033460775819587523,0.7389850119471859,0.008455465273333334,-0.4271389771239047,0.018119348,0.018119348,0.0031973913,0.002131594,-0.019185679,0.0006636989868852459,-0.47191103210320084,0.00860233675776095,0.04048563820000001,0.31195876288659796,0.0002708962964948458,0.21050980984085038,0.002344718013333333,-0.5354559295501922,0.0053289854,0.0053289854,0.001065797,-0.0021321268,-0.004263721,0.0005414337131147541,-0.06398425503918614,0.002266331555304836,0.0330274565,"0.2688316151202749
",-2.548192583209549,24.430869001497655,-2.4936825333333337,0.01413300398228845,0.0,-2.3821464,-2.5439598500000002,-2.5845253,-2.7229874,-2.5449770734693877,-0.22455249103370706,0.06494707020532467,-249.4077532,0.2685153926533237,-9.423495769893897,16.40837395480149,-9.3703194,0.5034813633473609,0.0,-9.258098,-9.417067,-9.438173,-9.56496,-9.421429479591836,-0.14706331118181473,0.05736012388203557,-923.300089,0.2506984969053935,0.734434444938992,20.16324838633522,0.7864597103225807,0.19303727112544822,0.88091815,0.88091815,0.73040612,0.703537,0.5641768,0.734754722755102,-0.08447324470043267,0.05817331966906074,72.00596283,"0.24593137674339008
"
100,0.0005451472721483386,1.514360261858636,0.007727184083333332,0.7808707410526861,0.05116039,0.05116039,-0.0010663297,-0.01279063,-0.019185679,0.0022528151506329116,1.1018287167152128,0.015419230293800334,0.1779723969,0.23836317135549873,0.0015684654521739133,2.261915472216157,0.008133784657894737,-0.8640212244452266,0.023448335,0.023448335,0.002131594,-0.004263721,-0.014922224,0.002104396218987342,0.17114043751377592,0.009604744127842572,0.16624730129999998,0.26945753129627137,-0.0022061360957289005,0.8307403039392288,-0.00041474298333333333,-0.25671531051054775,0.0063947826,0.0063947826,-0.0031979238,-0.008526909,-0.013856427,-0.00290103195443038,-0.33523077335106766,0.004351166438125288,-0.2291815244,"0.2601591361182154
",-2.532576928742038,30.219199060688844,-2.4760331928571424,-0.4363271571924905,0.0,-2.3363416,-2.53370605,-2.5744963,-2.6851163,-2.5336786336734693,0.005201698763145298,0.07691433949464774,-248.3005061,0.25324158325750684,-9.424023128052017,24.688851465973148,-9.365953109375,-0.05733569957630191,0.0,-9.263935,-9.428069749999999,-9.457483,-9.579629,-9.422533816326531,0.062400228747045566,0.06678123407298842,-923.408314,0.2453556263269639,0.6894282702282377,31.437602789388222,0.7656474820689654,0.43370953933788803,0.855471,0.855471,0.7223977699999999,0.61881316,0.475112,0.7092526530612245,-0.7208547802141504,0.0777555938076185,69.50676,"0.2259682260780438
"
101,-0.0001983456689332669,0.5865464561194854,0.0047959702875000005,-0.5287241710874153,0.029843649,0.029843649,0.002131594,-0.019185679,-0.027712587,0.0003591148802325582,0.07609546377280045,0.012815883344653592,0.030883879700000002,0.2747408998988878,0.0003073774129929219,1.1284779205864464,0.004618327180952381,-0.7380547667575503,0.01705302,0.01705302,0.001065797,-0.019185679,-0.021317273,-0.00031013742093023255,-0.42077754456107924,0.010141705960798324,-0.0266718182,0.2595454764312196,0.0008206568281597578,0.3686537090653707,0.0025311014937499997,-0.9422996636658527,0.008526376,0.008526376,-2.663499999999708e-07,-0.005329518,-0.007461112,0.0005202391837209303,0.1697353970089296,0.003822949291881282,0.044740569800000005,"0.27622598584428715
",-2.5122776785496956,23.219998069010853,-2.449495889655172,-0.2317216510707487,0.0,-2.345772,-2.5214316,-2.53902,-2.664609,-2.514518623076923,0.25981214836963223,0.06671540939317018,-261.5099368,0.25227320416870674,-9.420454849391481,24.463691466100638,-9.370750629032258,-0.6605288161712957,0.0,-9.275761,-9.425374999999999,-9.487421,-9.5544815,-9.42112025,0.12802768938560208,0.06500510128723809,-979.796506,0.2610416802983707,0.7556196670030426,25.84027587180935,0.8052963509677419,-0.1002908291986433,0.9279204,0.9279204,0.745524675,0.6917116,0.5809419,0.7486810904807693,-0.061626610534470834,0.06988123291300992,77.86283341,"0.25518550022901265
"
102,-0.002097556381549722,0.5795437403644202,0.0009016029461538463,-0.774650762121277,0.0127898315,0.0127898315,-0.0021321268,-0.008526909,-0.014922224,-0.0023451725746666667,0.1768488485699194,0.00653760658620942,-0.1758879431,0.2622995379179125,-0.0010120970004543171,0.5710244584052585,0.0025240599473684206,-0.8273726552739564,0.01705302,0.01705302,-0.0021321268,-0.015988022,-0.020251475,-0.0012793470853333334,-0.030825704781749917,0.009038954426314243,-0.0959510314,0.26238741730651716,1.9345312014134322e-05,0.4127103440423525,0.002068806164705883,-0.9457494033905913,0.0053289854,0.0053289854,-0.0010663297,-0.0010663297,-0.004263721,-0.00017084004533333332,0.3189075883752126,0.002237521939133381,-0.012813003399999998,"0.2689075630252101
",-2.509323858707724,27.40619294941914,-2.4567427468750003,-0.1438878380027715,0.0,-2.3315516,-2.50481615,-2.572251,-2.6686506,-2.5036531220000002,0.2007834040035334,0.06946043467465805,-250.3653122,0.2646863957597173,-9.424354129732457,31.182933286301946,-9.385158450000002,-0.23499660303940617,0.0,-9.2818985,-9.4322605,-9.491612,-9.575737,-9.43127253,-0.10906668012966171,0.05783860711360989,-943.127253,0.2761063435975097,0.7241512646138313,36.22133243741303,0.7721670051515152,-0.0008360272315113271,0.87178713,0.87178713,0.71828135,0.7033873,0.56178176,0.7228168976,-0.06497887026739678,0.06285383822165982,72.28168976,"0.2585012160983892
"
103,0.0010967250777251182,0.7836671874988842,0.005447392416666666,-0.510493624030258,0.0127898315,0.0127898315,0.002131594,-0.007461112,-0.014922224,0.0004288173441558442,-0.5835328999830568,0.0070388401948626375,0.0330189355,0.26001989351120475,-0.0032197480224591896,1.1825891769040198,0.004639305017647059,0.7085950813672648,0.023448335,0.023448335,-0.0031979238,-0.008526909,-0.039436888,-0.0040837673012987016,-0.5709477356364311,0.011498317401733118,-0.3144500822,0.2869002261252052,0.003025820635334387,0.48455748319123465,0.0064659065533333344,-0.14636531021895527,0.015987223,0.015987223,0.0031973913,0.001065797,-0.005329518,0.003612539951948052,0.26165344207520375,0.004415495648975765,0.2781655763,"0.27168685272950677
",-2.5026363387178194,19.44100360205243,-2.4398484999999996,-0.25281508631096505,0.0,-2.3519092,-2.49082025,-2.5259972,-2.6893075,-2.499351056,-0.2411523450574118,0.06907385585599672,-249.93510559999999,0.28292856208050554,-9.444291670999496,17.193554397075026,-9.389413306451614,0.36902460366517653,0.0,-9.268875,-9.4383975,-9.460327,-9.624236,-9.44240636,-0.22145836329742832,0.06181498105609236,-944.240636,0.2563384409959128,0.7316142002978294,19.386677678103876,0.8003053939285716,0.3525067102124071,0.9755214,0.9755214,0.74163276,0.6848259,0.5150789,0.7325885744,-0.040331767821861195,0.07674048531178905,73.25885744,"0.23561332660272588
"
